,token,trialID,positionID,surp,ispunct,prefix,prompt,list_len,stimID,second_list
33,.,2,14,0.8267989754676819,True,1,1,3,1,control
34, When,2,15,3.3069725036621094,False,1,1,3,1,control
35, she,2,16,0.5891146063804626,False,1,1,3,1,control
36, got,2,17,2.463374376296997,False,1,1,3,1,control
37, back,2,18,1.0481218099594116,False,1,1,3,1,control
38,",",2,19,1.3480288982391357,True,1,1,3,1,control
39, she,2,20,0.32518166303634644,False,1,1,3,1,control
40, read,2,21,4.308228015899658,False,1,1,3,1,control
41, the,2,22,1.4409754276275635,False,1,1,3,1,control
42, list,2,23,1.511630892753601,False,1,1,3,1,control
43, again,2,24,1.82597017288208,False,1,1,3,1,control
44,:,2,25,2.8309717178344727,True,1,1,3,1,control
45, meeting,3,0,9.477288246154785,False,1,1,3,1,control
46,",",3,1,0.645869791507721,True,1,1,3,1,control
47, frontier,3,2,12.446685791015625,False,1,1,3,1,control
48,",",3,3,0.24558882415294647,True,1,1,3,1,control
49, basket,3,4,10.187646865844727,False,1,1,3,1,control
50,.,3,5,2.624814510345459,True,1,1,3,1,control
0,Before,0,0,nan,False,1,1,3,2,control
1, the,0,1,2.551027297973633,False,1,1,3,2,control
2, meeting,0,2,5.753713607788086,False,1,1,3,2,control
3,",",0,3,0.6362646222114563,True,1,1,3,2,control
4, Mary,0,4,8.620794296264648,False,1,1,3,2,control
5, wrote,0,5,6.034746170043945,False,1,1,3,2,control
6, down,0,6,4.396554946899414,False,1,1,3,2,control
7, the,0,7,1.3433159589767456,False,1,1,3,2,control
8, following,0,8,4.053033351898193,False,1,1,3,2,control
9, list,0,9,4.172577381134033,False,1,1,3,2,control
10, of,0,10,0.18576112389564514,False,1,1,3,2,control
11, words,0,11,6.043724060058594,False,1,1,3,2,control
12,:,0,12,1.203829288482666,True,1,1,3,2,control
13, forest,1,0,13.109850883483887,False,1,1,3,2,control
14,",",1,1,0.6187539100646973,True,1,1,3,2,control
15, ste,1,2,7.720037460327148,False,1,1,3,2,control
16,amer,1,3,3.8406784534454346,False,1,1,3,2,control
17,",",1,4,0.08285864442586899,True,1,1,3,2,control
18, mixture,1,5,11.826083183288574,False,1,1,3,2,control
19,.,1,6,4.823881149291992,True,1,1,3,2,control
20,After,2,0,11.156400680541992,False,1,1,3,2,control
21, the,2,1,1.7228394746780396,False,1,1,3,2,control
22, meeting,2,2,0.2986510694026947,False,1,1,3,2,control
23,",",2,3,0.2292991280555725,True,1,1,3,2,control
24, she,2,4,2.2101783752441406,False,1,1,3,2,control
25, took,2,5,3.6950347423553467,False,1,1,3,2,control
26, a,2,6,1.565246343612671,False,1,1,3,2,control
27, break,2,7,3.0899171829223633,False,1,1,3,2,control
28, and,2,8,1.8236021995544434,False,1,1,3,2,control
29, had,2,9,4.892512321472168,False,1,1,3,2,control
30, a,2,10,0.875644326210022,False,1,1,3,2,control
31, cup,2,11,2.791727304458618,False,1,1,3,2,control
32, of,2,12,0.015612753108143806,False,1,1,3,2,control
33, coffee,2,13,0.755793035030365,False,1,1,3,2,control
34,.,2,14,0.8178790807723999,True,1,1,3,2,control
35, When,2,15,3.474976062774658,False,1,1,3,2,control
36, she,2,16,0.5691612362861633,False,1,1,3,2,control
37, got,2,17,2.474057197570801,False,1,1,3,2,control
38, back,2,18,1.020257830619812,False,1,1,3,2,control
39,",",2,19,1.347172498703003,True,1,1,3,2,control
40, she,2,20,0.3289598524570465,False,1,1,3,2,control
41, read,2,21,4.373453140258789,False,1,1,3,2,control
42, the,2,22,1.4610754251480103,False,1,1,3,2,control
43, list,2,23,1.6013156175613403,False,1,1,3,2,control
44, again,2,24,1.652620553970337,False,1,1,3,2,control
45,:,2,25,2.741720676422119,True,1,1,3,2,control
46, highway,3,0,8.39098072052002,False,1,1,3,2,control
47,",",3,1,0.09174219518899918,True,1,1,3,2,control
48, will,3,2,8.86691665649414,False,1,1,3,2,control
49,ow,3,3,0.12663643062114716,False,1,1,3,2,control
50,",",3,4,0.18896624445915222,True,1,1,3,2,control
51, pasture,3,5,6.738512992858887,False,1,1,3,2,control
52,.,3,6,2.0454766750335693,True,1,1,3,2,control
0,Before,0,0,nan,False,1,1,3,3,control
1, the,0,1,2.551027297973633,False,1,1,3,3,control
2, meeting,0,2,5.753713607788086,False,1,1,3,3,control
3,",",0,3,0.6362646222114563,True,1,1,3,3,control
4, Mary,0,4,8.620794296264648,False,1,1,3,3,control
5, wrote,0,5,6.034746170043945,False,1,1,3,3,control
6, down,0,6,4.396554946899414,False,1,1,3,3,control
7, the,0,7,1.3433159589767456,False,1,1,3,3,control
8, following,0,8,4.053033351898193,False,1,1,3,3,control
9, list,0,9,4.172577381134033,False,1,1,3,3,control
10, of,0,10,0.18576112389564514,False,1,1,3,3,control
11, words,0,11,6.043724060058594,False,1,1,3,3,control
12,:,0,12,1.203829288482666,True,1,1,3,3,control
13, cherry,1,0,12.750994682312012,False,1,1,3,3,control
14,",",1,1,1.0135329961776733,True,1,1,3,3,control
15, mistress,1,2,10.1472806930542,False,1,1,3,3,control
16,",",1,3,0.32650673389434814,True,1,1,3,3,control
17, or,1,4,5.870065212249756,False,1,1,3,3,control
18,chard,1,5,5.916743278503418,False,1,1,3,3,control
19,.,1,6,2.773179769515991,True,1,1,3,3,control
20,After,2,0,11.284686088562012,False,1,1,3,3,control
21, the,2,1,1.5308613777160645,False,1,1,3,3,control
22, meeting,2,2,0.2714228630065918,False,1,1,3,3,control
23,",",2,3,0.27179738879203796,True,1,1,3,3,control
24, she,2,4,2.275109052658081,False,1,1,3,3,control
25, took,2,5,3.606276750564575,False,1,1,3,3,control
26, a,2,6,1.630182147026062,False,1,1,3,3,control
27, break,2,7,3.6805059909820557,False,1,1,3,3,control
28, and,2,8,1.8590736389160156,False,1,1,3,3,control
29, had,2,9,4.78176212310791,False,1,1,3,3,control
30, a,2,10,0.8888076543807983,False,1,1,3,3,control
31, cup,2,11,2.7252323627471924,False,1,1,3,3,control
32, of,2,12,0.020258773118257523,False,1,1,3,3,control
33, coffee,2,13,0.963735044002533,False,1,1,3,3,control
34,.,2,14,0.8267802000045776,True,1,1,3,3,control
35, When,2,15,3.133894920349121,False,1,1,3,3,control
36, she,2,16,0.628777027130127,False,1,1,3,3,control
37, got,2,17,2.537313938140869,False,1,1,3,3,control
38, back,2,18,1.0565252304077148,False,1,1,3,3,control
39,",",2,19,1.327347993850708,True,1,1,3,3,control
40, she,2,20,0.34447988867759705,False,1,1,3,3,control
41, read,2,21,4.459727764129639,False,1,1,3,3,control
42, the,2,22,1.4073748588562012,False,1,1,3,3,control
43, list,2,23,1.569694995880127,False,1,1,3,3,control
44, again,2,24,1.8659121990203857,False,1,1,3,3,control
45,:,2,25,2.908799648284912,True,1,1,3,3,control
46, jersey,3,0,11.676896095275879,False,1,1,3,3,control
47,",",3,1,0.23856200277805328,True,1,1,3,3,control
48, value,3,2,10.251391410827637,False,1,1,3,3,control
49,",",3,3,0.2981789708137512,True,1,1,3,3,control
50, angel,3,4,8.352116584777832,False,1,1,3,3,control
51,.,3,5,2.5964300632476807,True,1,1,3,3,control
0,Before,0,0,nan,False,1,1,3,4,control
1, the,0,1,2.551027297973633,False,1,1,3,4,control
2, meeting,0,2,5.753713607788086,False,1,1,3,4,control
3,",",0,3,0.6362646222114563,True,1,1,3,4,control
4, Mary,0,4,8.620794296264648,False,1,1,3,4,control
5, wrote,0,5,6.034746170043945,False,1,1,3,4,control
6, down,0,6,4.396554946899414,False,1,1,3,4,control
7, the,0,7,1.3433159589767456,False,1,1,3,4,control
8, following,0,8,4.053033351898193,False,1,1,3,4,control
9, list,0,9,4.172577381134033,False,1,1,3,4,control
10, of,0,10,0.18576112389564514,False,1,1,3,4,control
11, words,0,11,6.043724060058594,False,1,1,3,4,control
12,:,0,12,1.203829288482666,True,1,1,3,4,control
13, b,1,0,9.127692222595215,False,1,1,3,4,control
14,erry,1,1,6.887408256530762,False,1,1,3,4,control
15,",",1,2,0.6914334893226624,True,1,1,3,4,control
16, soldier,1,3,10.462579727172852,False,1,1,3,4,control
17,",",1,4,0.43484199047088623,True,1,1,3,4,control
18, double,1,5,8.586225509643555,False,1,1,3,4,control
19,.,1,6,4.944307327270508,True,1,1,3,4,control
20,After,2,0,11.167309761047363,False,1,1,3,4,control
21, the,2,1,1.6592068672180176,False,1,1,3,4,control
22, meeting,2,2,0.3077068030834198,False,1,1,3,4,control
23,",",2,3,0.20804311335086823,True,1,1,3,4,control
24, she,2,4,2.3694639205932617,False,1,1,3,4,control
25, took,2,5,3.748795986175537,False,1,1,3,4,control
26, a,2,6,1.531904697418213,False,1,1,3,4,control
27, break,2,7,3.1410343647003174,False,1,1,3,4,control
28, and,2,8,1.749531626701355,False,1,1,3,4,control
29, had,2,9,4.7914276123046875,False,1,1,3,4,control
30, a,2,10,0.8738013505935669,False,1,1,3,4,control
31, cup,2,11,2.716886043548584,False,1,1,3,4,control
32, of,2,12,0.01803441159427166,False,1,1,3,4,control
33, coffee,2,13,0.7517186403274536,False,1,1,3,4,control
34,.,2,14,0.8568559288978577,True,1,1,3,4,control
35, When,2,15,3.257063388824463,False,1,1,3,4,control
36, she,2,16,0.5769378542900085,False,1,1,3,4,control
37, got,2,17,2.3803646564483643,False,1,1,3,4,control
38, back,2,18,1.02279531955719,False,1,1,3,4,control
39,",",2,19,1.3006722927093506,True,1,1,3,4,control
40, she,2,20,0.34085971117019653,False,1,1,3,4,control
41, read,2,21,4.340490341186523,False,1,1,3,4,control
42, the,2,22,1.4340757131576538,False,1,1,3,4,control
43, list,2,23,1.6580924987792969,False,1,1,3,4,control
44, again,2,24,1.6610716581344604,False,1,1,3,4,control
45,:,2,25,2.653559684753418,True,1,1,3,4,control
46, circuit,3,0,11.615771293640137,False,1,1,3,4,control
47,",",3,1,1.0884034633636475,True,1,1,3,4,control
48, journal,3,2,9.44398307800293,False,1,1,3,4,control
49,",",3,3,0.12800559401512146,True,1,1,3,4,control
50, quarter,3,4,7.627423286437988,False,1,1,3,4,control
51,.,3,5,3.309033155441284,True,1,1,3,4,control
0,Before,0,0,nan,False,1,1,3,5,control
1, the,0,1,2.551027297973633,False,1,1,3,5,control
2, meeting,0,2,5.753713607788086,False,1,1,3,5,control
3,",",0,3,0.6362646222114563,True,1,1,3,5,control
4, Mary,0,4,8.620794296264648,False,1,1,3,5,control
5, wrote,0,5,6.034746170043945,False,1,1,3,5,control
6, down,0,6,4.396554946899414,False,1,1,3,5,control
7, the,0,7,1.3433159589767456,False,1,1,3,5,control
8, following,0,8,4.053033351898193,False,1,1,3,5,control
9, list,0,9,4.172577381134033,False,1,1,3,5,control
10, of,0,10,0.18576112389564514,False,1,1,3,5,control
11, words,0,11,6.043724060058594,False,1,1,3,5,control
12,:,0,12,1.203829288482666,True,1,1,3,5,control
13, project,1,0,12.065226554870605,False,1,1,3,5,control
14,",",1,1,1.160604476928711,True,1,1,3,5,control
15, colour,1,2,10.60263729095459,False,1,1,3,5,control
16,",",1,3,0.14344057440757751,True,1,1,3,5,control
17, treasure,1,4,9.82359504699707,False,1,1,3,5,control
18,.,1,5,3.225951671600342,True,1,1,3,5,control
19,After,2,0,10.654653549194336,False,1,1,3,5,control
20, the,2,1,1.7100986242294312,False,1,1,3,5,control
21, meeting,2,2,0.2143040895462036,False,1,1,3,5,control
22,",",2,3,0.22277536988258362,True,1,1,3,5,control
23, she,2,4,1.913440465927124,False,1,1,3,5,control
24, took,2,5,3.667367458343506,False,1,1,3,5,control
25, a,2,6,1.5712146759033203,False,1,1,3,5,control
26, break,2,7,2.9226274490356445,False,1,1,3,5,control
27, and,2,8,1.8097939491271973,False,1,1,3,5,control
28, had,2,9,4.8351240158081055,False,1,1,3,5,control
29, a,2,10,0.8782150745391846,False,1,1,3,5,control
30, cup,2,11,2.830697774887085,False,1,1,3,5,control
31, of,2,12,0.013465531170368195,False,1,1,3,5,control
32, coffee,2,13,0.8678880333900452,False,1,1,3,5,control
33,.,2,14,0.8360427021980286,True,1,1,3,5,control
34, When,2,15,3.6304736137390137,False,1,1,3,5,control
35, she,2,16,0.558634340763092,False,1,1,3,5,control
36, got,2,17,2.5098259449005127,False,1,1,3,5,control
37, back,2,18,1.0941523313522339,False,1,1,3,5,control
38,",",2,19,1.3246123790740967,True,1,1,3,5,control
39, she,2,20,0.33958274126052856,False,1,1,3,5,control
40, read,2,21,4.343428611755371,False,1,1,3,5,control
41, the,2,22,1.5274637937545776,False,1,1,3,5,control
42, list,2,23,1.6131106615066528,False,1,1,3,5,control
43, again,2,24,1.6890318393707275,False,1,1,3,5,control
44,:,2,25,2.910651683807373,True,1,1,3,5,control
45, story,3,0,7.015524387359619,False,1,1,3,5,control
46,",",3,1,0.18722495436668396,True,1,1,3,5,control
47, pupil,3,2,10.448291778564453,False,1,1,3,5,control
48,",",3,3,0.11780709028244019,True,1,1,3,5,control
49, princess,3,4,6.939839839935303,False,1,1,3,5,control
50,.,3,5,1.5280749797821045,True,1,1,3,5,control
0,Before,0,0,nan,False,1,1,3,6,control
1, the,0,1,2.551027297973633,False,1,1,3,6,control
2, meeting,0,2,5.753713607788086,False,1,1,3,6,control
3,",",0,3,0.6362646222114563,True,1,1,3,6,control
4, Mary,0,4,8.620794296264648,False,1,1,3,6,control
5, wrote,0,5,6.034746170043945,False,1,1,3,6,control
6, down,0,6,4.396554946899414,False,1,1,3,6,control
7, the,0,7,1.3433159589767456,False,1,1,3,6,control
8, following,0,8,4.053033351898193,False,1,1,3,6,control
9, list,0,9,4.172577381134033,False,1,1,3,6,control
10, of,0,10,0.18576112389564514,False,1,1,3,6,control
11, words,0,11,6.043724060058594,False,1,1,3,6,control
12,:,0,12,1.203829288482666,True,1,1,3,6,control
13, leather,1,0,13.70496654510498,False,1,1,3,6,control
14,",",1,1,0.8073917627334595,True,1,1,3,6,control
15, belief,1,2,10.569995880126953,False,1,1,3,6,control
16,",",1,3,0.47087088227272034,True,1,1,3,6,control
17, basin,1,4,13.144736289978027,False,1,1,3,6,control
18,.,1,5,3.3388142585754395,True,1,1,3,6,control
19,After,2,0,10.809026718139648,False,1,1,3,6,control
20, the,2,1,1.6592553853988647,False,1,1,3,6,control
21, meeting,2,2,0.3062790036201477,False,1,1,3,6,control
22,",",2,3,0.2511545419692993,True,1,1,3,6,control
23, she,2,4,2.1808295249938965,False,1,1,3,6,control
24, took,2,5,3.5623271465301514,False,1,1,3,6,control
25, a,2,6,1.59166419506073,False,1,1,3,6,control
26, break,2,7,3.4125559329986572,False,1,1,3,6,control
27, and,2,8,1.7723921537399292,False,1,1,3,6,control
28, had,2,9,4.905152797698975,False,1,1,3,6,control
29, a,2,10,0.8825342059135437,False,1,1,3,6,control
30, cup,2,11,2.6603240966796875,False,1,1,3,6,control
31, of,2,12,0.020967375487089157,False,1,1,3,6,control
32, coffee,2,13,0.8397229313850403,False,1,1,3,6,control
33,.,2,14,0.7663708329200745,True,1,1,3,6,control
34, When,2,15,3.3514962196350098,False,1,1,3,6,control
35, she,2,16,0.5714262127876282,False,1,1,3,6,control
36, got,2,17,2.522508144378662,False,1,1,3,6,control
37, back,2,18,0.9967369437217712,False,1,1,3,6,control
38,",",2,19,1.4028239250183105,True,1,1,3,6,control
39, she,2,20,0.33313024044036865,False,1,1,3,6,control
40, read,2,21,4.411581993103027,False,1,1,3,6,control
41, the,2,22,1.4017163515090942,False,1,1,3,6,control
42, list,2,23,1.6550010442733765,False,1,1,3,6,control
43, again,2,24,1.86714768409729,False,1,1,3,6,control
44,:,2,25,2.761317729949951,True,1,1,3,6,control
45, country,3,0,10.29709243774414,False,1,1,3,6,control
46,",",3,1,0.22097980976104736,True,1,1,3,6,control
47, center,3,2,8.066783905029297,False,1,1,3,6,control
48,",",3,3,0.4030532240867615,True,1,1,3,6,control
49, vessel,3,4,8.956802368164062,False,1,1,3,6,control
50,.,3,5,1.3787696361541748,True,1,1,3,6,control
0,Before,0,0,nan,False,1,1,3,7,control
1, the,0,1,2.551027297973633,False,1,1,3,7,control
2, meeting,0,2,5.753713607788086,False,1,1,3,7,control
3,",",0,3,0.6362646222114563,True,1,1,3,7,control
4, Mary,0,4,8.620794296264648,False,1,1,3,7,control
5, wrote,0,5,6.034746170043945,False,1,1,3,7,control
6, down,0,6,4.396554946899414,False,1,1,3,7,control
7, the,0,7,1.3433159589767456,False,1,1,3,7,control
8, following,0,8,4.053033351898193,False,1,1,3,7,control
9, list,0,9,4.172577381134033,False,1,1,3,7,control
10, of,0,10,0.18576112389564514,False,1,1,3,7,control
11, words,0,11,6.043724060058594,False,1,1,3,7,control
12,:,0,12,1.203829288482666,True,1,1,3,7,control
13, moment,1,0,11.694762229919434,False,1,1,3,7,control
14,",",1,1,1.2474894523620605,True,1,1,3,7,control
15, ocean,1,2,9.51963996887207,False,1,1,3,7,control
16,",",1,3,0.16800126433372498,True,1,1,3,7,control
17, rabbit,1,4,8.75088119506836,False,1,1,3,7,control
18,.,1,5,3.2870936393737793,True,1,1,3,7,control
19,After,2,0,10.627690315246582,False,1,1,3,7,control
20, the,2,1,1.8212366104125977,False,1,1,3,7,control
21, meeting,2,2,0.2824963927268982,False,1,1,3,7,control
22,",",2,3,0.19723829627037048,True,1,1,3,7,control
23, she,2,4,2.028017520904541,False,1,1,3,7,control
24, took,2,5,3.6283795833587646,False,1,1,3,7,control
25, a,2,6,1.4125014543533325,False,1,1,3,7,control
26, break,2,7,2.8787426948547363,False,1,1,3,7,control
27, and,2,8,1.764970064163208,False,1,1,3,7,control
28, had,2,9,4.798266887664795,False,1,1,3,7,control
29, a,2,10,0.7844752669334412,False,1,1,3,7,control
30, cup,2,11,2.9104418754577637,False,1,1,3,7,control
31, of,2,12,0.012805258855223656,False,1,1,3,7,control
32, coffee,2,13,0.6418486833572388,False,1,1,3,7,control
33,.,2,14,0.8008772134780884,True,1,1,3,7,control
34, When,2,15,3.4267759323120117,False,1,1,3,7,control
35, she,2,16,0.5536075830459595,False,1,1,3,7,control
36, got,2,17,2.3844716548919678,False,1,1,3,7,control
37, back,2,18,1.0420316457748413,False,1,1,3,7,control
38,",",2,19,1.4039193391799927,True,1,1,3,7,control
39, she,2,20,0.3126109540462494,False,1,1,3,7,control
40, read,2,21,4.432829856872559,False,1,1,3,7,control
41, the,2,22,1.480747938156128,False,1,1,3,7,control
42, list,2,23,1.733798861503601,False,1,1,3,7,control
43, again,2,24,1.6687874794006348,False,1,1,3,7,control
44,:,2,25,2.7045722007751465,True,1,1,3,7,control
45, device,3,0,11.664803504943848,False,1,1,3,7,control
46,",",3,1,0.14567820727825165,True,1,1,3,7,control
47, singer,3,2,10.260336875915527,False,1,1,3,7,control
48,",",3,3,0.26933208107948303,True,1,1,3,7,control
49, picture,3,4,7.681326866149902,False,1,1,3,7,control
50,.,3,5,1.8528947830200195,True,1,1,3,7,control
0,Before,0,0,nan,False,1,1,3,8,control
1, the,0,1,2.551027297973633,False,1,1,3,8,control
2, meeting,0,2,5.753713607788086,False,1,1,3,8,control
3,",",0,3,0.6362646222114563,True,1,1,3,8,control
4, Mary,0,4,8.620794296264648,False,1,1,3,8,control
5, wrote,0,5,6.034746170043945,False,1,1,3,8,control
6, down,0,6,4.396554946899414,False,1,1,3,8,control
7, the,0,7,1.3433159589767456,False,1,1,3,8,control
8, following,0,8,4.053033351898193,False,1,1,3,8,control
9, list,0,9,4.172577381134033,False,1,1,3,8,control
10, of,0,10,0.18576112389564514,False,1,1,3,8,control
11, words,0,11,6.043724060058594,False,1,1,3,8,control
12,:,0,12,1.203829288482666,True,1,1,3,8,control
13, palace,1,0,14.039774894714355,False,1,1,3,8,control
14,",",1,1,0.7746489644050598,True,1,1,3,8,control
15, dragon,1,2,8.234065055847168,False,1,1,3,8,control
16,",",1,3,0.4432377219200134,True,1,1,3,8,control
17, array,1,4,10.650991439819336,False,1,1,3,8,control
18,.,1,5,4.178374767303467,True,1,1,3,8,control
19,After,2,0,10.763348579406738,False,1,1,3,8,control
20, the,2,1,1.667820930480957,False,1,1,3,8,control
21, meeting,2,2,0.4018075168132782,False,1,1,3,8,control
22,",",2,3,0.22884264588356018,True,1,1,3,8,control
23, she,2,4,2.239199638366699,False,1,1,3,8,control
24, took,2,5,3.7110607624053955,False,1,1,3,8,control
25, a,2,6,1.6484291553497314,False,1,1,3,8,control
26, break,2,7,3.6410939693450928,False,1,1,3,8,control
27, and,2,8,1.783850908279419,False,1,1,3,8,control
28, had,2,9,4.999555587768555,False,1,1,3,8,control
29, a,2,10,0.9063748121261597,False,1,1,3,8,control
30, cup,2,11,2.6614840030670166,False,1,1,3,8,control
31, of,2,12,0.02719563990831375,False,1,1,3,8,control
32, coffee,2,13,1.3892689943313599,False,1,1,3,8,control
33,.,2,14,0.7906524538993835,True,1,1,3,8,control
34, When,2,15,3.352271556854248,False,1,1,3,8,control
35, she,2,16,0.5277590751647949,False,1,1,3,8,control
36, got,2,17,2.6116771697998047,False,1,1,3,8,control
37, back,2,18,1.1652768850326538,False,1,1,3,8,control
38,",",2,19,1.1778035163879395,True,1,1,3,8,control
39, she,2,20,0.3366507589817047,False,1,1,3,8,control
40, read,2,21,4.568317413330078,False,1,1,3,8,control
41, the,2,22,1.3869917392730713,False,1,1,3,8,control
42, list,2,23,1.4930139780044556,False,1,1,3,8,control
43, again,2,24,1.9008060693740845,False,1,1,3,8,control
44,:,2,25,2.81925630569458,True,1,1,3,8,control
45, rob,3,0,11.151304244995117,False,1,1,3,8,control
46,in,3,1,1.066937804222107,False,1,1,3,8,control
47,",",3,2,0.32120388746261597,True,1,1,3,8,control
48, widow,3,3,9.303794860839844,False,1,1,3,8,control
49,",",3,4,0.18988072872161865,True,1,1,3,8,control
50, oy,3,5,8.992521286010742,False,1,1,3,8,control
51,ster,3,6,0.023438652977347374,False,1,1,3,8,control
52,.,3,7,1.8968751430511475,True,1,1,3,8,control
0,Before,0,0,nan,False,1,1,3,9,control
1, the,0,1,2.551027297973633,False,1,1,3,9,control
2, meeting,0,2,5.753713607788086,False,1,1,3,9,control
3,",",0,3,0.6362646222114563,True,1,1,3,9,control
4, Mary,0,4,8.620794296264648,False,1,1,3,9,control
5, wrote,0,5,6.034746170043945,False,1,1,3,9,control
6, down,0,6,4.396554946899414,False,1,1,3,9,control
7, the,0,7,1.3433159589767456,False,1,1,3,9,control
8, following,0,8,4.053033351898193,False,1,1,3,9,control
9, list,0,9,4.172577381134033,False,1,1,3,9,control
10, of,0,10,0.18576112389564514,False,1,1,3,9,control
11, words,0,11,6.043724060058594,False,1,1,3,9,control
12,:,0,12,1.203829288482666,True,1,1,3,9,control
13, genius,1,0,12.921286582946777,False,1,1,3,9,control
14,",",1,1,0.3123961389064789,True,1,1,3,9,control
15, talent,1,2,4.9598307609558105,False,1,1,3,9,control
16,",",1,3,0.0657196119427681,True,1,1,3,9,control
17, detail,1,4,8.930828094482422,False,1,1,3,9,control
18,.,1,5,3.2959773540496826,True,1,1,3,9,control
19,After,2,0,12.020564079284668,False,1,1,3,9,control
20, the,2,1,1.8248088359832764,False,1,1,3,9,control
21, meeting,2,2,0.24260801076889038,False,1,1,3,9,control
22,",",2,3,0.21222640573978424,True,1,1,3,9,control
23, she,2,4,2.00858736038208,False,1,1,3,9,control
24, took,2,5,3.71173357963562,False,1,1,3,9,control
25, a,2,6,1.5183132886886597,False,1,1,3,9,control
26, break,2,7,2.665494918823242,False,1,1,3,9,control
27, and,2,8,1.8442597389221191,False,1,1,3,9,control
28, had,2,9,4.853192329406738,False,1,1,3,9,control
29, a,2,10,0.9169468283653259,False,1,1,3,9,control
30, cup,2,11,3.0176608562469482,False,1,1,3,9,control
31, of,2,12,0.011482225731015205,False,1,1,3,9,control
32, coffee,2,13,0.6021431684494019,False,1,1,3,9,control
33,.,2,14,0.8047497868537903,True,1,1,3,9,control
34, When,2,15,3.549973487854004,False,1,1,3,9,control
35, she,2,16,0.5692852735519409,False,1,1,3,9,control
36, got,2,17,2.4145383834838867,False,1,1,3,9,control
37, back,2,18,1.0579925775527954,False,1,1,3,9,control
38,",",2,19,1.3220680952072144,True,1,1,3,9,control
39, she,2,20,0.3343433439731598,False,1,1,3,9,control
40, read,2,21,4.194057464599609,False,1,1,3,9,control
41, the,2,22,1.5362741947174072,False,1,1,3,9,control
42, list,2,23,1.6365605592727661,False,1,1,3,9,control
43, again,2,24,1.872401237487793,False,1,1,3,9,control
44,:,2,25,3.014315128326416,True,1,1,3,9,control
45, blessing,3,0,10.111597061157227,False,1,1,3,9,control
46,",",3,1,0.3862493336200714,True,1,1,3,9,control
47, cabin,3,2,13.800637245178223,False,1,1,3,9,control
48,",",3,3,1.0015337467193604,True,1,1,3,9,control
49, artist,3,4,9.461251258850098,False,1,1,3,9,control
50,.,3,5,2.228888511657715,True,1,1,3,9,control
0,Before,0,0,nan,False,1,1,3,10,control
1, the,0,1,2.551027297973633,False,1,1,3,10,control
2, meeting,0,2,5.753713607788086,False,1,1,3,10,control
3,",",0,3,0.6362646222114563,True,1,1,3,10,control
4, Mary,0,4,8.620794296264648,False,1,1,3,10,control
5, wrote,0,5,6.034746170043945,False,1,1,3,10,control
6, down,0,6,4.396554946899414,False,1,1,3,10,control
7, the,0,7,1.3433159589767456,False,1,1,3,10,control
8, following,0,8,4.053033351898193,False,1,1,3,10,control
9, list,0,9,4.172577381134033,False,1,1,3,10,control
10, of,0,10,0.18576112389564514,False,1,1,3,10,control
11, words,0,11,6.043724060058594,False,1,1,3,10,control
12,:,0,12,1.203829288482666,True,1,1,3,10,control
13, par,1,0,11.786211967468262,False,1,1,3,10,control
14,lor,1,1,4.399679183959961,False,1,1,3,10,control
15,",",1,2,1.0863196849822998,True,1,1,3,10,control
16, sulph,1,3,12.452669143676758,False,1,1,3,10,control
17,ur,1,4,0.3751909136772156,False,1,1,3,10,control
18,",",1,5,0.6222423911094666,True,1,1,3,10,control
