word	sentid	corpuspos	markers	list_len	dist_len	wlen	surp	hs	dHs
belief	2	24	1	2	0	6	16.16615104675293	7.46795654296875	-5.39728569984436
,	2	25	1	2	0	1	0.3748953938484192	1.6435168981552124	5.824439644813538
paper	2	26	1	2	0	5	14.115630149841309	7.087512969970703	-5.443996071815491
,	2	27	1	2	0	1	0.5762379765510559	2.072235584259033	5.01527738571167
belief	2	28	1	2	0	6	15.96891975402832	7.661934852600098	-5.5896992683410645
.	2	29	1	2	0	1	9.729532241821289	1.6742099523544312	5.9877249002456665
in	3	0	0	2	0	2	5.961276531219482	5.69603967666626	0.0
the	3	1	0	2	0	3	2.328071117401123	3.7674241065979004	1.9286155700683594
newspaper	3	2	0	2	0	9	11.732227325439453	7.645062446594238	-3.877638339996338
,	3	3	0	2	0	1	2.094024419784546	5.990046501159668	1.6550159454345703
somebody	3	4	0	2	0	8	17.6097469329834	4.908332347869873	1.081714153289795
wrote	3	5	0	2	0	5	7.259890556335449	8.222688674926758	-3.3143563270568848
the	3	6	0	2	0	3	3.3587357997894287	5.6774821281433105	2.5452065467834473
following	3	7	0	2	0	9	7.0223894119262695	8.609556198120117	-2.9320740699768066
words	3	8	0	2	0	5	5.90183162689209	7.4763312339782715	1.1332249641418457
:	3	9	0	2	0	1	2.159449815750122	4.265784740447998	3.2105464935302734
cabin	3	10	1	2	0	5	19.030845642089844	2.9776880741119385	1.2880966663360596
,	3	11	1	2	0	1	3.5395724773406982	8.475160598754883	-5.497472524642944
doorway	3	12	1	2	0	7	18.415376663208008	9.115593910217285	-0.6404333114624023
,	3	13	1	2	0	1	0.595365047454834	2.739077568054199	6.376516342163086
cabin	3	14	1	2	0	5	13.743934631347656	8.550597190856934	-5.811519622802734
,	3	15	1	2	0	1	0.44475406408309937	2.257443428039551	6.293153762817383
doorway	3	16	1	2	0	7	15.998538970947266	7.889241695404053	-5.631798267364502
,	3	17	1	2	0	1	0.48343533277511597	2.2789525985717773	5.610289096832275
cabin	3	18	1	2	0	5	13.309444427490234	8.155391693115234	-5.876439094543457
,	3	19	1	2	0	1	0.4601171314716339	2.352329969406128	5.8030617237091064
doorway	3	20	1	2	0	7	15.332703590393066	7.962918281555176	-5.610588312149048
,	3	21	1	2	0	1	0.47689351439476013	2.2375385761260986	5.725379705429077
cabin	3	22	1	2	0	5	13.527652740478516	8.071773529052734	-5.834234952926636
,	3	23	1	2	0	1	0.47342297434806824	2.366696834564209	5.705076694488525
doorway	3	24	1	2	0	7	15.006239891052246	7.921586990356445	-5.554890155792236
,	3	25	1	2	0	1	0.4695082902908325	2.2087135314941406	5.712873458862305
cabin	3	26	1	2	0	5	13.872970581054688	7.919189453125	-5.710475921630859
,	3	27	1	2	0	1	0.4909917414188385	2.419837236404419	5.499352216720581
doorway	3	28	1	2	0	7	14.813728332519531	7.8147759437561035	-5.394938707351685
.	3	29	1	2	0	1	10.601603507995605	2.1669139862060547	5.647861957550049
in	4	0	0	2	0	2	5.961276531219482	5.69603967666626	0.0
the	4	1	0	2	0	3	2.328071117401123	3.7674241065979004	1.9286155700683594
newspaper	4	2	0	2	0	9	11.732227325439453	7.645062446594238	-3.877638339996338
,	4	3	0	2	0	1	2.094024419784546	5.990046501159668	1.6550159454345703
somebody	4	4	0	2	0	8	17.6097469329834	4.908332347869873	1.081714153289795
wrote	4	5	0	2	0	5	7.259890556335449	8.222688674926758	-3.3143563270568848
the	4	6	0	2	0	3	3.3587357997894287	5.6774821281433105	2.5452065467834473
following	4	7	0	2	0	9	7.0223894119262695	8.609556198120117	-2.9320740699768066
words	4	8	0	2	0	5	5.90183162689209	7.4763312339782715	1.1332249641418457
:	4	9	0	2	0	1	2.159449815750122	4.265784740447998	3.2105464935302734
future	4	10	1	2	0	6	15.881824493408203	2.9776880741119385	1.2880966663360596
,	4	11	1	2	0	1	3.787444591522217	9.00316047668457	-6.025472402572632
legend	4	12	1	2	0	6	13.240410804748535	8.889522552490234	0.11363792419433594
,	4	13	1	2	0	1	0.8132152557373047	2.907191038131714	5.9823315143585205
future	4	14	1	2	0	6	13.309694290161133	7.140771389007568	-4.2335803508758545
,	4	15	1	2	0	1	1.8212119340896606	7.3202009201049805	-0.1794295310974121
legend	4	16	1	2	0	6	11.729893684387207	7.067789554595947	0.2524113655090332
,	4	17	1	2	0	1	0.5053903460502625	1.9062838554382324	5.161505699157715
future	4	18	1	2	0	6	13.171648025512695	7.071868896484375	-5.165585041046143
,	4	19	1	2	0	1	1.8562698364257812	7.217007637023926	-0.14513874053955078
legend	4	20	1	2	0	6	10.796719551086426	7.282905101776123	-0.06589746475219727
,	4	21	1	2	0	1	0.4807528555393219	1.78074049949646	5.502164602279663
future	4	22	1	2	0	6	13.331905364990234	7.187558174133301	-5.406817674636841
,	4	23	1	2	0	1	1.87302827835083	7.200291633605957	-0.01273345947265625
legend	4	24	1	2	0	6	10.493764877319336	7.4454874992370605	-0.24519586563110352
,	4	25	1	2	0	1	0.5060495138168335	1.8015846014022827	5.643902897834778
future	4	26	1	2	0	6	13.372502326965332	7.2544846534729	-5.452900052070618
,	4	27	1	2	0	1	1.8672734498977661	7.164488315582275	0.089996337890625
legend	4	28	1	2	0	6	10.40785026550293	7.562572002410889	-0.3980836868286133
.	4	29	1	2	0	1	7.642525672912598	1.8426637649536133	5.719908237457275
in	5	0	0	2	0	2	5.961276531219482	5.69603967666626	0.0
the	5	1	0	2	0	3	2.328071117401123	3.7674241065979004	1.9286155700683594
newspaper	5	2	0	2	0	9	11.732227325439453	7.645062446594238	-3.877638339996338
,	5	3	0	2	0	1	2.094024419784546	5.990046501159668	1.6550159454345703
somebody	5	4	0	2	0	8	17.6097469329834	4.908332347869873	1.081714153289795
wrote	5	5	0	2	0	5	7.259890556335449	8.222688674926758	-3.3143563270568848
the	5	6	0	2	0	3	3.3587357997894287	5.6774821281433105	2.5452065467834473
following	5	7	0	2	0	9	7.0223894119262695	8.609556198120117	-2.9320740699768066
words	5	8	0	2	0	5	5.90183162689209	7.4763312339782715	1.1332249641418457
:	5	9	0	2	0	1	2.159449815750122	4.265784740447998	3.2105464935302734
oven	5	10	1	2	0	4	23.950172424316406	2.9776880741119385	1.2880966663360596
,	5	11	1	2	0	1	2.1142163276672363	7.167117118835449	-4.189429044723511
patient	5	12	1	2	0	7	14.49692153930664	9.473905563354492	-2.306788444519043
,	5	13	1	2	0	1	0.9982328414916992	4.981749534606934	4.492156028747559
oven	5	14	1	2	0	4	14.403556823730469	7.045289039611816	-2.063539505004883
,	5	15	1	2	0	1	0.32007843255996704	1.5258970260620117	5.519392013549805
patient	5	16	1	2	0	7	13.627693176269531	8.431550979614258	-6.905653953552246
,	5	17	1	2	0	1	0.9492908716201782	4.93562126159668	3.495929718017578
oven	5	18	1	2	0	4	14.042827606201172	7.644302845001221	-2.708681583404541
,	5	19	1	2	0	1	0.3112446963787079	1.4737058877944946	6.170596957206726
patient	5	20	1	2	0	7	13.069883346557617	8.82709789276123	-7.353392004966736
,	5	21	1	2	0	1	0.9871483445167542	4.995092391967773	3.832005500793457
oven	5	22	1	2	0	4	13.41943645477295	7.871284008026123	-2.8761916160583496
,	5	23	1	2	0	1	0.3116908073425293	1.4514681100845337	6.419815897941589
patient	5	24	1	2	0	7	12.696891784667969	8.823141098022461	-7.371672987937927
,	5	25	1	2	0	1	1.0058573484420776	4.944303035736084	3.878838062286377
oven	5	26	1	2	0	4	13.041703224182129	7.758277893066406	-2.8139748573303223
,	5	27	1	2	0	1	0.3133498728275299	1.4297958612442017	6.328482031822205
patient	5	28	1	2	0	7	12.424735069274902	8.65383243560791	-7.2240365743637085
.	5	29	1	2	0	1	7.825282096862793	4.8707170486450195	3.7831153869628906
in	6	0	0	2	0	2	5.961276531219482	5.69603967666626	0.0
the	6	1	0	2	0	3	2.328071117401123	3.7674241065979004	1.9286155700683594
newspaper	6	2	0	2	0	9	11.732227325439453	7.645062446594238	-3.877638339996338
,	6	3	0	2	0	1	2.094024419784546	5.990046501159668	1.6550159454345703
somebody	6	4	0	2	0	8	17.6097469329834	4.908332347869873	1.081714153289795
wrote	6	5	0	2	0	5	7.259890556335449	8.222688674926758	-3.3143563270568848
the	6	6	0	2	0	3	3.3587357997894287	5.6774821281433105	2.5452065467834473
following	6	7	0	2	0	9	7.0223894119262695	8.609556198120117	-2.9320740699768066
words	6	8	0	2	0	5	5.90183162689209	7.4763312339782715	1.1332249641418457
:	6	9	0	2	0	1	2.159449815750122	4.265784740447998	3.2105464935302734
village	6	10	1	2	0	7	18.268739700317383	2.9776880741119385	1.2880966663360596
,	6	11	1	2	0	1	3.6142399311065674	8.309571266174316	-5.331883192062378
shipping	6	12	1	2	0	8	15.129910469055176	8.503684043884277	-0.19411277770996094
,	6	13	1	2	0	1	0.596709668636322	2.9387311935424805	5.564952850341797
village	6	14	1	2	0	7	13.491841316223145	7.165257453918457	-4.226526260375977
,	6	15	1	2	0	1	0.9474378824234009	4.7796478271484375	2.3856096267700195
shipping	6	16	1	2	0	8	11.493572235107422	7.739067077636719	-2.9594192504882812
,	6	17	1	2	0	1	0.4371558129787445	1.9634504318237305	5.775616645812988
village	6	18	1	2	0	7	13.29552173614502	7.37835693359375	-5.4149065017700195
,	6	19	1	2	0	1	0.7937868237495422	4.168806552886963	3.209550380706787
shipping	6	20	1	2	0	8	10.611472129821777	7.877596378326416	-3.708789825439453
,	6	21	1	2	0	1	0.40526822209358215	1.663217544555664	6.214378833770752
village	6	22	1	2	0	7	13.431118965148926	7.3976030349731445	-5.7343854904174805
,	6	23	1	2	0	1	0.6880072355270386	3.628847599029541	3.7687554359436035
shipping	6	24	1	2	0	8	10.35977554321289	7.7825927734375	-4.153745174407959
,	6	25	1	2	0	1	0.40806588530540466	1.554483413696289	6.228109359741211
village	6	26	1	2	0	7	13.550044059753418	7.254416465759277	-5.699933052062988
,	6	27	1	2	0	1	0.6656867861747742	3.4522101879119873	3.80220627784729
shipping	6	28	1	2	0	8	10.260401725769043	7.688990592956543	-4.236780405044556
.	6	29	1	2	0	1	8.13259220123291	1.5132704973220825	6.1757200956344604
in	7	0	0	2	0	2	5.961276531219482	5.69603967666626	0.0
the	7	1	0	2	0	3	2.328071117401123	3.7674241065979004	1.9286155700683594
newspaper	7	2	0	2	0	9	11.732227325439453	7.645062446594238	-3.877638339996338
,	7	3	0	2	0	1	2.094024419784546	5.990046501159668	1.6550159454345703
somebody	7	4	0	2	0	8	17.6097469329834	4.908332347869873	1.081714153289795
wrote	7	5	0	2	0	5	7.259890556335449	8.222688674926758	-3.3143563270568848
the	7	6	0	2	0	3	3.3587357997894287	5.6774821281433105	2.5452065467834473
following	7	7	0	2	0	9	7.0223894119262695	8.609556198120117	-2.9320740699768066
words	7	8	0	2	0	5	5.90183162689209	7.4763312339782715	1.1332249641418457
:	7	9	0	2	0	1	2.159449815750122	4.265784740447998	3.2105464935302734
county	7	10	1	2	0	6	19.044754028320312	2.9776880741119385	1.2880966663360596
,	7	11	1	2	0	1	3.7040133476257324	8.600866317749023	-5.623178243637085
muscle	7	12	1	2	0	6	16.73195457458496	8.011152267456055	0.5897140502929688
,	7	13	1	2	0	1	0.8817219138145447	3.995850086212158	4.0153021812438965
county	7	14	1	2	0	6	14.006847381591797	7.816049575805664	-3.820199489593506
,	7	15	1	2	0	1	0.5898010730743408	2.6979622840881348	5.118087291717529
muscle	7	16	1	2	0	6	14.679176330566406	5.866367340087891	-3.168405055999756
,	7	17	1	2	0	1	0.4795166850090027	2.3459322452545166	3.520435094833374
county	7	18	1	2	0	6	14.067147254943848	7.627467155456543	-5.281534910202026
,	7	19	1	2	0	1	0.5813312530517578	2.9039831161499023	4.723484039306641
muscle	7	20	1	2	0	6	13.564719200134277	6.422333240509033	-3.518350124359131
,	7	21	1	2	0	1	0.4445076584815979	2.2139179706573486	4.208415269851685
county	7	22	1	2	0	6	13.797870635986328	7.485542297363281	-5.271624326705933
,	7	23	1	2	0	1	0.525254487991333	2.6826963424682617	4.8028459548950195
muscle	7	24	1	2	0	6	12.663442611694336	6.518596649169922	-3.83590030670166
,	7	25	1	2	0	1	0.42129337787628174	2.0934815406799316	4.42511510848999
county	7	26	1	2	0	6	13.686279296875	7.356327533721924	-5.262845993041992
,	7	27	1	2	0	1	0.5008004307746887	2.5480735301971436	4.80825400352478
muscle	7	28	1	2	0	6	11.907675743103027	6.536431789398193	-3.98835825920105
.	7	29	1	2	0	1	8.736556053161621	2.038609027862549	4.4978227615356445
in	8	0	0	2	0	2	5.961276531219482	5.69603967666626	0.0
the	8	1	0	2	0	3	2.328071117401123	3.7674241065979004	1.9286155700683594
newspaper	8	2	0	2	0	9	11.732227325439453	7.645062446594238	-3.877638339996338
,	8	3	0	2	0	1	2.094024419784546	5.990046501159668	1.6550159454345703
somebody	8	4	0	2	0	8	17.6097469329834	4.908332347869873	1.081714153289795
wrote	8	5	0	2	0	5	7.259890556335449	8.222688674926758	-3.3143563270568848
the	8	6	0	2	0	3	3.3587357997894287	5.6774821281433105	2.5452065467834473
following	8	7	0	2	0	9	7.0223894119262695	8.609556198120117	-2.9320740699768066
words	8	8	0	2	0	5	5.90183162689209	7.4763312339782715	1.1332249641418457
:	8	9	0	2	0	1	2.159449815750122	4.265784740447998	3.2105464935302734
iron	8	10	1	2	0	4	15.476941108703613	2.9776880741119385	1.2880966663360596
,	8	11	1	2	0	1	4.694558620452881	5.322654724121094	-2.3449666500091553
onion	8	12	1	2	0	5	11.622840881347656	9.247084617614746	-3.9244298934936523
,	8	13	1	2	0	1	0.3751524090766907	1.5551854372024536	7.6918991804122925
iron	8	14	1	2	0	4	9.726255416870117	7.480246543884277	-5.925061106681824
,	8	15	1	2	0	1	0.583859920501709	2.3762285709381104	5.104017972946167
onion	8	16	1	2	0	5	9.962715148925781	7.924066066741943	-5.547837495803833
,	8	17	1	2	0	1	0.2328031063079834	1.0623400211334229	6.8617260456085205
iron	8	18	1	2	0	4	9.660831451416016	8.085198402404785	-7.022858381271362
,	8	19	1	2	0	1	0.5664195418357849	2.325923442840576	5.759274959564209
onion	8	20	1	2	0	5	9.602241516113281	8.075848579406738	-5.749925136566162
,	8	21	1	2	0	1	0.21640603244304657	1.0400588512420654	7.035789728164673
iron	8	22	1	2	0	4	9.609819412231445	8.260229110717773	-7.220170259475708
,	8	23	1	2	0	1	0.5532238483428955	2.2924258708953857	5.967803239822388
onion	8	24	1	2	0	5	9.442756652832031	8.102360725402832	-5.809934854507446
,	8	25	1	2	0	1	0.215931236743927	1.042913794517517	7.059446930885315
iron	8	26	1	2	0	4	9.632667541503906	8.411632537841797	-7.36871874332428
,	8	27	1	2	0	1	0.5469505190849304	2.256697416305542	6.154935121536255
onion	8	28	1	2	0	5	9.287381172180176	8.115145683288574	-5.858448266983032
.	8	29	1	2	0	1	10.319995880126953	1.0489537715911865	7.066191911697388
in	9	0	0	2	0	2	5.961276531219482	5.69603967666626	0.0
the	9	1	0	2	0	3	2.328071117401123	3.7674241065979004	1.9286155700683594
newspaper	9	2	0	2	0	9	11.732227325439453	7.645062446594238	-3.877638339996338
,	9	3	0	2	0	1	2.094024419784546	5.990046501159668	1.6550159454345703
somebody	9	4	0	2	0	8	17.6097469329834	4.908332347869873	1.081714153289795
wrote	9	5	0	2	0	5	7.259890556335449	8.222688674926758	-3.3143563270568848
the	9	6	0	2	0	3	3.3587357997894287	5.6774821281433105	2.5452065467834473
following	9	7	0	2	0	9	7.0223894119262695	8.609556198120117	-2.9320740699768066
words	9	8	0	2	0	5	5.90183162689209	7.4763312339782715	1.1332249641418457
:	9	9	0	2	0	1	2.159449815750122	4.265784740447998	3.2105464935302734
blanket	9	10	1	2	0	7	22.16355323791504	2.9776880741119385	1.2880966663360596
,	9	11	1	2	0	1	3.3171756267547607	8.896127700805664	-5.918439626693726
marriage	9	12	1	2	0	8	13.413775444030762	9.479315757751465	-0.5831880569458008
,	9	13	1	2	0	1	0.4835539162158966	2.0100135803222656	7.469302177429199
blanket	9	14	1	2	0	7	16.378862380981445	5.805243492126465	-3.795229911804199
,	9	15	1	2	0	1	1.0592094659805298	5.387012004852295	0.4182314872741699
marriage	9	16	1	2	0	8	10.040493965148926	7.317880630493164	-1.9308686256408691
,	9	17	1	2	0	1	0.29361197352409363	1.3371572494506836	5.9807233810424805
blanket	9	18	1	2	0	7	15.760908126831055	6.269748687744141	-4.932591438293457
,	9	19	1	2	0	1	1.1423259973526	5.773417949676514	0.49633073806762695
marriage	9	20	1	2	0	8	8.821176528930664	8.172204971313477	-2.398787021636963
,	9	21	1	2	0	1	0.29316064715385437	1.3389383554458618	6.833266615867615
blanket	9	22	1	2	0	7	15.208640098571777	6.953519821166992	-5.61458146572113
,	9	23	1	2	0	1	1.2980694770812988	6.3053460121154785	0.6481738090515137
marriage	9	24	1	2	0	8	8.343546867370605	8.418484687805176	-2.1131386756896973
,	9	25	1	2	0	1	0.30927595496177673	1.4185110330581665	6.999973654747009
blanket	9	26	1	2	0	7	14.964593887329102	7.105927467346191	-5.687416434288025
,	9	27	1	2	0	1	1.4268134832382202	6.676939010620117	0.4289884567260742
marriage	9	28	1	2	0	8	7.915696144104004	8.43921947479248	-1.7622804641723633
.	9	29	1	2	0	1	8.750102996826172	1.4411150217056274	6.998104453086853
in	10	0	0	2	0	2	5.961276531219482	5.69603967666626	0.0
the	10	1	0	2	0	3	2.328071117401123	3.7674241065979004	1.9286155700683594
newspaper	10	2	0	2	0	9	11.732227325439453	7.645062446594238	-3.877638339996338
,	10	3	0	2	0	1	2.094024419784546	5.990046501159668	1.6550159454345703
somebody	10	4	0	2	0	8	17.6097469329834	4.908332347869873	1.081714153289795
wrote	10	5	0	2	0	5	7.259890556335449	8.222688674926758	-3.3143563270568848
the	10	6	0	2	0	3	3.3587357997894287	5.6774821281433105	2.5452065467834473
following	10	7	0	2	0	9	7.0223894119262695	8.609556198120117	-2.9320740699768066
words	10	8	0	2	0	5	5.90183162689209	7.4763312339782715	1.1332249641418457
:	10	9	0	2	0	1	2.159449815750122	4.265784740447998	3.2105464935302734
summer	10	10	1	2	0	6	16.01010513305664	2.9776880741119385	1.2880966663360596
,	10	11	1	2	0	1	3.6005308628082275	8.800210952758789	-5.822522878646851
bottom	10	12	1	2	0	6	12.701927185058594	8.328617095947266	0.47159385681152344
,	10	13	1	2	0	1	1.354903221130371	4.842648029327393	3.485969066619873
summer	10	14	1	2	0	6	10.423130989074707	6.8006672859191895	-1.9580192565917969
,	10	15	1	2	0	1	1.0761604309082031	5.0339741706848145	1.766693115234375
bottom	10	16	1	2	0	6	13.384809494018555	7.550919055938721	-2.5169448852539062
,	10	17	1	2	0	1	1.2821930646896362	5.087285041809082	2.4636340141296387
summer	10	18	1	2	0	6	8.720356941223145	7.644425868988037	-2.557140827178955
,	10	19	1	2	0	1	1.0330561399459839	4.888632774353027	2.7557930946350098
bottom	10	20	1	2	0	6	12.757772445678711	7.851418495178223	-2.9627857208251953
,	10	21	1	2	0	1	1.503477931022644	5.557521820068359	2.2938966751098633
summer	10	22	1	2	0	6	8.044058799743652	8.227398872375488	-2.669877052307129
,	10	23	1	2	0	1	1.1087032556533813	5.009830474853516	3.2175683975219727
bottom	10	24	1	2	0	6	12.472278594970703	7.924562931060791	-2.9147324562072754
,	10	25	1	2	0	1	1.7977441549301147	5.995871543884277	1.9286913871765137
summer	10	26	1	2	0	6	7.79530143737793	8.43023681640625	-2.4343652725219727
,	10	27	1	2	0	1	1.190422534942627	5.15425968170166	3.27597713470459
bottom	10	28	1	2	0	6	12.357129096984863	7.971994876861572	-2.817735195159912
.	10	29	1	2	0	1	5.611618518829346	6.328503608703613	1.643491268157959
in	11	0	0	2	0	2	5.961276531219482	5.69603967666626	0.0
the	11	1	0	2	0	3	2.328071117401123	3.7674241065979004	1.9286155700683594
newspaper	11	2	0	2	0	9	11.732227325439453	7.645062446594238	-3.877638339996338
,	11	3	0	2	0	1	2.094024419784546	5.990046501159668	1.6550159454345703
somebody	11	4	0	2	0	8	17.6097469329834	4.908332347869873	1.081714153289795
wrote	11	5	0	2	0	5	7.259890556335449	8.222688674926758	-3.3143563270568848
the	11	6	0	2	0	3	3.3587357997894287	5.6774821281433105	2.5452065467834473
following	11	7	0	2	0	9	7.0223894119262695	8.609556198120117	-2.9320740699768066
words	11	8	0	2	0	5	5.90183162689209	7.4763312339782715	1.1332249641418457
:	11	9	0	2	0	1	2.159449815750122	4.265784740447998	3.2105464935302734
effort	11	10	1	2	0	6	23.191970825195312	2.9776880741119385	1.2880966663360596
,	11	11	1	2	0	1	4.446224689483643	4.491806507110596	-1.5141184329986572
province	11	12	1	2	0	8	19.00797462463379	9.83967113494873	-5.347864627838135
,	11	13	1	2	0	1	1.0638139247894287	3.665255069732666	6.1744160652160645
effort	11	14	1	2	0	6	12.659136772155762	7.091811180114746	-3.42655611038208
,	11	15	1	2	0	1	0.5422373414039612	2.1630618572235107	4.928749322891235
province	11	16	1	2	0	8	16.682037353515625	7.533003330230713	-5.369941473007202
