word	sentid	corpuspos	markers	list_len	dist_len	wlen	surp	hs	dHs
paper	2	14	1	2	0	5	11.849020957946777	7.452460765838623	-4.926607370376587
,	2	15	1	2	0	1	0.8166470527648926	3.410735845565796	4.041724920272827
belief	2	16	1	2	0	6	13.348501205444336	8.66409683227539	-5.253360986709595
,	2	17	1	2	0	1	0.5728039741516113	2.4872918128967285	6.176805019378662
paper	2	18	1	2	0	5	11.915390014648438	8.19701099395752	-5.709719181060791
,	2	19	1	2	0	1	0.6624434590339661	2.793440580368042	5.4035704135894775
belief	2	20	1	2	0	6	13.001843452453613	8.750829696655273	-5.9573891162872314
,	2	21	1	2	0	1	0.5297658443450928	2.377237319946289	6.373592376708984
paper	2	22	1	2	0	5	11.747528076171875	8.321070671081543	-5.943833351135254
,	2	23	1	2	0	1	0.6254900097846985	2.661573886871338	5.659496784210205
belief	2	24	1	2	0	6	12.903997421264648	8.834531784057617	-6.172957897186279
,	2	25	1	2	0	1	0.5095474123954773	2.3053886890411377	6.5291430950164795
paper	2	26	1	2	0	5	11.583649635314941	8.370832443237305	-6.065443754196167
,	2	27	1	2	0	1	0.617530345916748	2.638148546218872	5.732683897018433
belief	2	28	1	2	0	6	12.908034324645996	8.885086059570312	-6.24693751335144
.	2	29	1	2	0	1	5.109860420227051	2.257370710372925	6.627715349197388
in	3	0	0	2	0	2	5.544310569763184	6.553743362426758	0.0
the	3	1	0	2	0	3	2.0980021953582764	4.032464981079102	2.5212783813476562
newspaper	3	2	0	2	0	9	11.147814750671387	8.084455490112305	-4.051990509033203
,	3	3	0	2	0	1	1.9588539600372314	5.661013126373291	2.4234423637390137
somebody	3	4	0	2	0	8	15.817120552062988	4.809051513671875	0.851961612701416
wrote	3	5	0	2	0	5	7.692904472351074	7.7019500732421875	-2.8928985595703125
the	3	6	0	2	0	3	3.0689480304718018	5.419711112976074	2.2822389602661133
following	3	7	0	2	0	9	8.482593536376953	8.943402290344238	-3.523691177368164
words	3	8	0	2	0	5	7.36295747756958	7.609311103820801	1.3340911865234375
:	3	9	0	2	0	1	2.1142756938934326	4.3793416023254395	3.2299695014953613
cabin	3	10	1	2	0	5	19.74095344543457	2.7193245887756348	1.6600170135498047
,	3	11	1	2	0	1	2.9638986587524414	7.77416467666626	-5.054840087890625
doorway	3	12	1	2	0	7	17.795089721679688	9.72685432434082	-1.9526896476745605
,	3	13	1	2	0	1	0.5737438797950745	2.1918747425079346	7.534979581832886
cabin	3	14	1	2	0	5	13.965507507324219	8.148673057556152	-5.956798315048218
,	3	15	1	2	0	1	0.7977970838546753	4.2183146476745605	3.930358409881592
doorway	3	16	1	2	0	7	14.983367919921875	8.67064094543457	-4.45232629776001
,	3	17	1	2	0	1	0.6974276900291443	2.76945161819458	5.90118932723999
cabin	3	18	1	2	0	5	13.008042335510254	8.49034595489502	-5.7208943367004395
,	3	19	1	2	0	1	0.8143753409385681	4.315000534057617	4.175345420837402
doorway	3	20	1	2	0	7	13.70048713684082	9.030620574951172	-4.715620040893555
,	3	21	1	2	0	1	0.6602281332015991	2.690427780151367	6.340192794799805
cabin	3	22	1	2	0	5	13.033863067626953	8.797598838806152	-6.107171058654785
,	3	23	1	2	0	1	0.7914353609085083	4.207446098327637	4.590152740478516
doorway	3	24	1	2	0	7	13.226947784423828	9.129839897155762	-4.922393798828125
,	3	25	1	2	0	1	0.6356377601623535	2.632216691970825	6.4976232051849365
cabin	3	26	1	2	0	5	13.256657600402832	8.887358665466309	-6.255141973495483
,	3	27	1	2	0	1	0.7836943864822388	4.166296482086182	4.721062183380127
doorway	3	28	1	2	0	7	12.922720909118652	9.158883094787598	-4.992586612701416
.	3	29	1	2	0	1	6.388744831085205	2.634525775909424	6.524357318878174
in	4	0	0	2	0	2	5.544310569763184	6.553743362426758	0.0
the	4	1	0	2	0	3	2.0980021953582764	4.032464981079102	2.5212783813476562
newspaper	4	2	0	2	0	9	11.147814750671387	8.084455490112305	-4.051990509033203
,	4	3	0	2	0	1	1.9588539600372314	5.661013126373291	2.4234423637390137
somebody	4	4	0	2	0	8	15.817120552062988	4.809051513671875	0.851961612701416
wrote	4	5	0	2	0	5	7.692904472351074	7.7019500732421875	-2.8928985595703125
the	4	6	0	2	0	3	3.0689480304718018	5.419711112976074	2.2822389602661133
following	4	7	0	2	0	9	8.482593536376953	8.943402290344238	-3.523691177368164
words	4	8	0	2	0	5	7.36295747756958	7.609311103820801	1.3340911865234375
:	4	9	0	2	0	1	2.1142756938934326	4.3793416023254395	3.2299695014953613
future	4	10	1	2	0	6	14.801074981689453	2.7193245887756348	1.6600170135498047
,	4	11	1	2	0	1	4.000673294067383	8.445390701293945	-5.7260661125183105
legend	4	12	1	2	0	6	12.308784484863281	8.305211067199707	0.14017963409423828
,	4	13	1	2	0	1	0.9056165218353271	3.30277681350708	5.002434253692627
future	4	14	1	2	0	6	10.766400337219238	8.519003868103027	-5.216227054595947
,	4	15	1	2	0	1	1.4374659061431885	6.196097373962402	2.322906494140625
legend	4	16	1	2	0	6	10.747151374816895	8.254169464111328	-2.058072090148926
,	4	17	1	2	0	1	0.6784147620201111	2.703110456466675	5.551059007644653
future	4	18	1	2	0	6	11.295756340026855	8.888347625732422	-6.185237169265747
,	4	19	1	2	0	1	1.3938496112823486	6.0947065353393555	2.7936410903930664
legend	4	20	1	2	0	6	10.539381980895996	8.402361869812012	-2.3076553344726562
,	4	21	1	2	0	1	0.584764838218689	2.3714346885681152	6.0309271812438965
future	4	22	1	2	0	6	11.352555274963379	8.941251754760742	-6.569817066192627
,	4	23	1	2	0	1	1.4909836053848267	6.343961715698242	2.5972900390625
legend	4	24	1	2	0	6	10.443371772766113	8.61357593536377	-2.2696142196655273
,	4	25	1	2	0	1	0.5797320008277893	2.345036268234253	6.268539667129517
future	4	26	1	2	0	6	11.403847694396973	9.018543243408203	-6.67350697517395
,	4	27	1	2	0	1	1.589250922203064	6.569013595581055	2.4495296478271484
legend	4	28	1	2	0	6	10.307686805725098	8.826773643493652	-2.2577600479125977
.	4	29	1	2	0	1	4.299882888793945	2.421916961669922	6.4048566818237305
in	5	0	0	2	0	2	5.544310569763184	6.553743362426758	0.0
the	5	1	0	2	0	3	2.0980021953582764	4.032464981079102	2.5212783813476562
newspaper	5	2	0	2	0	9	11.147814750671387	8.084455490112305	-4.051990509033203
,	5	3	0	2	0	1	1.9588539600372314	5.661013126373291	2.4234423637390137
somebody	5	4	0	2	0	8	15.817120552062988	4.809051513671875	0.851961612701416
wrote	5	5	0	2	0	5	7.692904472351074	7.7019500732421875	-2.8928985595703125
the	5	6	0	2	0	3	3.0689480304718018	5.419711112976074	2.2822389602661133
following	5	7	0	2	0	9	8.482593536376953	8.943402290344238	-3.523691177368164
words	5	8	0	2	0	5	7.36295747756958	7.609311103820801	1.3340911865234375
:	5	9	0	2	0	1	2.1142756938934326	4.3793416023254395	3.2299695014953613
oven	5	10	1	2	0	4	24.00922966003418	2.7193245887756348	1.6600170135498047
,	5	11	1	2	0	1	2.110241413116455	7.046643257141113	-4.3273186683654785
patient	5	12	1	2	0	7	16.623685836791992	8.356457710266113	-1.309814453125
,	5	13	1	2	0	1	0.8035292029380798	3.3102939128875732	5.04616379737854
oven	5	14	1	2	0	4	16.094650268554688	6.9813737869262695	-3.6710798740386963
,	5	15	1	2	0	1	0.5383342504501343	2.786503553390503	4.194870233535767
patient	5	16	1	2	0	7	15.253628730773926	6.771873950958252	-3.985370397567749
,	5	17	1	2	0	1	0.7365591526031494	3.288355827331543	3.483518123626709
oven	5	18	1	2	0	4	16.38753318786621	6.9626383781433105	-3.6742825508117676
,	5	19	1	2	0	1	0.5830507278442383	3.0495121479034424	3.913126230239868
patient	5	20	1	2	0	7	14.658018112182617	6.642028331756592	-3.5925161838531494
,	5	21	1	2	0	1	0.745336651802063	3.2801742553710938	3.361854076385498
oven	5	22	1	2	0	4	16.608739852905273	6.882262229919434	-3.60208797454834
,	5	23	1	2	0	1	0.6118806600570679	3.1819963455200195	3.700265884399414
patient	5	24	1	2	0	7	14.378268241882324	6.558950424194336	-3.3769540786743164
,	5	25	1	2	0	1	0.8023585081100464	3.4231009483337402	3.1358494758605957
oven	5	26	1	2	0	4	16.81659698486328	6.825987339019775	-3.402886390686035
,	5	27	1	2	0	1	0.6266323328018188	3.2219855785369873	3.604001760482788
patient	5	28	1	2	0	7	14.293841361999512	6.47061824798584	-3.2486326694488525
.	5	29	1	2	0	1	7.129697799682617	3.546905994415283	2.9237122535705566
in	6	0	0	2	0	2	5.544310569763184	6.553743362426758	0.0
the	6	1	0	2	0	3	2.0980021953582764	4.032464981079102	2.5212783813476562
newspaper	6	2	0	2	0	9	11.147814750671387	8.084455490112305	-4.051990509033203
,	6	3	0	2	0	1	1.9588539600372314	5.661013126373291	2.4234423637390137
somebody	6	4	0	2	0	8	15.817120552062988	4.809051513671875	0.851961612701416
wrote	6	5	0	2	0	5	7.692904472351074	7.7019500732421875	-2.8928985595703125
the	6	6	0	2	0	3	3.0689480304718018	5.419711112976074	2.2822389602661133
following	6	7	0	2	0	9	8.482593536376953	8.943402290344238	-3.523691177368164
words	6	8	0	2	0	5	7.36295747756958	7.609311103820801	1.3340911865234375
:	6	9	0	2	0	1	2.1142756938934326	4.3793416023254395	3.2299695014953613
village	6	10	1	2	0	7	17.825584411621094	2.7193245887756348	1.6600170135498047
,	6	11	1	2	0	1	3.4966938495635986	7.36099910736084	-4.641674518585205
shipping	6	12	1	2	0	8	13.324520111083984	9.278146743774414	-1.9171476364135742
,	6	13	1	2	0	1	0.7272053360939026	3.382220506668091	5.895926237106323
village	6	14	1	2	0	7	11.445632934570312	8.310958862304688	-4.928738355636597
,	6	15	1	2	0	1	0.789842426776886	3.3742423057556152	4.936716556549072
shipping	6	16	1	2	0	8	12.611408233642578	8.626564979553223	-5.252322673797607
,	6	17	1	2	0	1	0.6159396171569824	3.090226888656616	5.5363380908966064
village	6	18	1	2	0	7	10.730485916137695	8.48300552368164	-5.392778635025024
,	6	19	1	2	0	1	0.6945720314979553	2.9643280506134033	5.518677473068237
shipping	6	20	1	2	0	8	11.972518920898438	8.976844787597656	-6.012516736984253
,	6	21	1	2	0	1	0.5733497142791748	2.986792802810669	5.990051984786987
village	6	22	1	2	0	7	10.184191703796387	8.632292747497559	-5.64549994468689
,	6	23	1	2	0	1	0.6319226026535034	2.7222888469696045	5.910003900527954
shipping	6	24	1	2	0	8	11.555828094482422	9.121478080749512	-6.399189233779907
,	6	25	1	2	0	1	0.5580003261566162	2.9843738079071045	6.137104272842407
village	6	26	1	2	0	7	9.811059951782227	8.725580215454102	-5.741206407546997
,	6	27	1	2	0	1	0.6040568351745605	2.607072114944458	6.1185081005096436
shipping	6	28	1	2	0	8	11.221160888671875	9.1830472946167	-6.575975179672241
.	6	29	1	2	0	1	7.831076145172119	3.00567889213562	6.177368402481079
in	7	0	0	2	0	2	5.544310569763184	6.553743362426758	0.0
the	7	1	0	2	0	3	2.0980021953582764	4.032464981079102	2.5212783813476562
newspaper	7	2	0	2	0	9	11.147814750671387	8.084455490112305	-4.051990509033203
,	7	3	0	2	0	1	1.9588539600372314	5.661013126373291	2.4234423637390137
somebody	7	4	0	2	0	8	15.817120552062988	4.809051513671875	0.851961612701416
wrote	7	5	0	2	0	5	7.692904472351074	7.7019500732421875	-2.8928985595703125
the	7	6	0	2	0	3	3.0689480304718018	5.419711112976074	2.2822389602661133
following	7	7	0	2	0	9	8.482593536376953	8.943402290344238	-3.523691177368164
words	7	8	0	2	0	5	7.36295747756958	7.609311103820801	1.3340911865234375
:	7	9	0	2	0	1	2.1142756938934326	4.3793416023254395	3.2299695014953613
county	7	10	1	2	0	6	19.587940216064453	2.7193245887756348	1.6600170135498047
,	7	11	1	2	0	1	3.311391830444336	7.309945583343506	-4.590620994567871
muscle	7	12	1	2	0	6	19.94379997253418	6.947558403015137	0.36238718032836914
,	7	13	1	2	0	1	1.4349175691604614	5.404608249664307	1.54295015335083
county	7	14	1	2	0	6	16.385896682739258	7.464870929718018	-2.060262680053711
,	7	15	1	2	0	1	1.0218493938446045	4.763850212097168	2.7010207176208496
muscle	7	16	1	2	0	6	16.288253784179688	5.994524002075195	-1.2306737899780273
,	7	17	1	2	0	1	1.1322518587112427	4.667693614959717	1.3268303871154785
county	7	18	1	2	0	6	16.373798370361328	6.745479583740234	-2.0777859687805176
,	7	19	1	2	0	1	1.024207353591919	4.763091564178467	1.9823880195617676
muscle	7	20	1	2	0	6	15.168960571289062	6.112290859222412	-1.3491992950439453
,	7	21	1	2	0	1	1.0718607902526855	4.454556941986084	1.6577339172363281
county	7	22	1	2	0	6	16.185392379760742	6.731171131134033	-2.276614189147949
,	7	23	1	2	0	1	1.0019681453704834	4.721693992614746	2.009477138519287
muscle	7	24	1	2	0	6	14.433891296386719	6.3256916999816895	-1.6039977073669434
,	7	25	1	2	0	1	1.0521290302276611	4.4099555015563965	1.915736198425293
county	7	26	1	2	0	6	16.040454864501953	6.826457977294922	-2.4165024757385254
,	7	27	1	2	0	1	1.0131465196609497	4.768943786621094	2.057514190673828
muscle	7	28	1	2	0	6	13.909041404724121	6.523438930511475	-1.7544951438903809
.	7	29	1	2	0	1	8.66179370880127	4.4327497482299805	2.090689182281494
in	8	0	0	2	0	2	5.544310569763184	6.553743362426758	0.0
the	8	1	0	2	0	3	2.0980021953582764	4.032464981079102	2.5212783813476562
newspaper	8	2	0	2	0	9	11.147814750671387	8.084455490112305	-4.051990509033203
,	8	3	0	2	0	1	1.9588539600372314	5.661013126373291	2.4234423637390137
somebody	8	4	0	2	0	8	15.817120552062988	4.809051513671875	0.851961612701416
wrote	8	5	0	2	0	5	7.692904472351074	7.7019500732421875	-2.8928985595703125
the	8	6	0	2	0	3	3.0689480304718018	5.419711112976074	2.2822389602661133
following	8	7	0	2	0	9	8.482593536376953	8.943402290344238	-3.523691177368164
words	8	8	0	2	0	5	7.36295747756958	7.609311103820801	1.3340911865234375
:	8	9	0	2	0	1	2.1142756938934326	4.3793416023254395	3.2299695014953613
iron	8	10	1	2	0	4	15.475549697875977	2.7193245887756348	1.6600170135498047
,	8	11	1	2	0	1	3.820136785507202	5.575645923614502	-2.856321334838867
onion	8	12	1	2	0	5	11.860288619995117	8.648040771484375	-3.072394847869873
,	8	13	1	2	0	1	0.3104599714279175	1.5493031740188599	7.098737597465515
iron	8	14	1	2	0	4	8.077864646911621	7.64513635635376	-6.0958331823349
,	8	15	1	2	0	1	0.8385293483734131	3.779982328414917	3.8651540279388428
onion	8	16	1	2	0	5	10.313563346862793	7.385440826416016	-3.6054584980010986
,	8	17	1	2	0	1	0.24833036959171295	1.3208374977111816	6.064603328704834
iron	8	18	1	2	0	4	7.3899078369140625	7.73244047164917	-6.411602973937988
,	8	19	1	2	0	1	0.923538863658905	4.101119518280029	3.6313209533691406
onion	8	20	1	2	0	5	9.496004104614258	7.4849114418029785	-3.383791923522949
,	8	21	1	2	0	1	0.24024979770183563	1.3965601921081543	6.088351249694824
iron	8	22	1	2	0	4	6.900816917419434	7.888899326324463	-6.492339134216309
,	8	23	1	2	0	1	0.9456050992012024	4.190112113952637	3.698787212371826
onion	8	24	1	2	0	5	9.211886405944824	7.472927570343018	-3.282815456390381
,	8	25	1	2	0	1	0.2282390296459198	1.3588817119598389	6.114045858383179
iron	8	26	1	2	0	4	6.601164817810059	7.957999229431152	-6.5991175174713135
,	8	27	1	2	0	1	0.8980427980422974	4.060122966766357	3.897876262664795
onion	8	28	1	2	0	5	9.036947250366211	7.460964202880859	-3.400841236114502
.	8	29	1	2	0	1	9.085963249206543	1.3259010314941406	6.135063171386719
in	9	0	0	2	0	2	5.544310569763184	6.553743362426758	0.0
the	9	1	0	2	0	3	2.0980021953582764	4.032464981079102	2.5212783813476562
newspaper	9	2	0	2	0	9	11.147814750671387	8.084455490112305	-4.051990509033203
,	9	3	0	2	0	1	1.9588539600372314	5.661013126373291	2.4234423637390137
somebody	9	4	0	2	0	8	15.817120552062988	4.809051513671875	0.851961612701416
wrote	9	5	0	2	0	5	7.692904472351074	7.7019500732421875	-2.8928985595703125
the	9	6	0	2	0	3	3.0689480304718018	5.419711112976074	2.2822389602661133
following	9	7	0	2	0	9	8.482593536376953	8.943402290344238	-3.523691177368164
words	9	8	0	2	0	5	7.36295747756958	7.609311103820801	1.3340911865234375
:	9	9	0	2	0	1	2.1142756938934326	4.3793416023254395	3.2299695014953613
blanket	9	10	1	2	0	7	20.760236740112305	2.7193245887756348	1.6600170135498047
,	9	11	1	2	0	1	3.044160842895508	7.863065242767334	-5.143740653991699
marriage	9	12	1	2	0	8	16.547134399414062	8.924417495727539	-1.061352252960205
,	9	13	1	2	0	1	0.6192822456359863	2.264021396636963	6.660396099090576
blanket	9	14	1	2	0	7	15.56324291229248	6.827507019042969	-4.563485622406006
,	9	15	1	2	0	1	1.0781080722808838	5.140627384185791	1.6868796348571777
marriage	9	16	1	2	0	8	11.905059814453125	7.3390793800354	-2.1984519958496094
,	9	17	1	2	0	1	0.5993213057518005	2.1001944541931152	5.238884925842285
blanket	9	18	1	2	0	7	15.440021514892578	7.3049163818359375	-5.204721927642822
,	9	19	1	2	0	1	1.351893663406372	6.015966415405273	1.288949966430664
marriage	9	20	1	2	0	8	11.092562675476074	7.360558032989502	-1.3445916175842285
,	9	21	1	2	0	1	0.6093354225158691	2.1348683834075928	5.225689649581909
blanket	9	22	1	2	0	7	15.395034790039062	7.4960618019104	-5.361193418502808
,	9	23	1	2	0	1	1.6366603374481201	6.772458076477051	0.7236037254333496
marriage	9	24	1	2	0	8	10.350574493408203	7.4211201667785645	-0.6486620903015137
,	9	25	1	2	0	1	0.6211666464805603	2.150892972946167	5.2702271938323975
blanket	9	26	1	2	0	7	15.367118835449219	7.6226654052734375	-5.4717724323272705
,	9	27	1	2	0	1	1.8972479104995728	7.359775066375732	0.2628903388977051
marriage	9	28	1	2	0	8	9.636617660522461	7.481808185577393	-0.12203311920166016
.	9	29	1	2	0	1	5.972134590148926	2.1725215911865234	5.309286594390869
in	10	0	0	2	0	2	5.544310569763184	6.553743362426758	0.0
the	10	1	0	2	0	3	2.0980021953582764	4.032464981079102	2.5212783813476562
newspaper	10	2	0	2	0	9	11.147814750671387	8.084455490112305	-4.051990509033203
,	10	3	0	2	0	1	1.9588539600372314	5.661013126373291	2.4234423637390137
somebody	10	4	0	2	0	8	15.817120552062988	4.809051513671875	0.851961612701416
wrote	10	5	0	2	0	5	7.692904472351074	7.7019500732421875	-2.8928985595703125
the	10	6	0	2	0	3	3.0689480304718018	5.419711112976074	2.2822389602661133
following	10	7	0	2	0	9	8.482593536376953	8.943402290344238	-3.523691177368164
words	10	8	0	2	0	5	7.36295747756958	7.609311103820801	1.3340911865234375
:	10	9	0	2	0	1	2.1142756938934326	4.3793416023254395	3.2299695014953613
summer	10	10	1	2	0	6	17.071189880371094	2.7193245887756348	1.6600170135498047
,	10	11	1	2	0	1	3.3061277866363525	7.0538554191589355	-4.334530830383301
bottom	10	12	1	2	0	6	12.726734161376953	9.471590042114258	-2.4177346229553223
,	10	13	1	2	0	1	1.2180947065353394	4.634016036987305	4.837574005126953
summer	10	14	1	2	0	6	8.22691822052002	8.619664192199707	-3.9856481552124023
,	10	15	1	2	0	1	1.273059368133545	5.13801383972168	3.4816503524780273
bottom	10	16	1	2	0	6	11.44965934753418	8.580245018005371	-3.4422311782836914
,	10	17	1	2	0	1	1.0389896631240845	4.638105392456055	3.9421396255493164
summer	10	18	1	2	0	6	7.759158134460449	8.780739784240723	-4.142634391784668
,	10	19	1	2	0	1	1.0015851259231567	4.5690202713012695	4.211719512939453
bottom	10	20	1	2	0	6	10.902660369873047	8.454205513000488	-3.8851852416992188
,	10	21	1	2	0	1	0.9066762924194336	4.3032097816467285	4.15099573135376
summer	10	22	1	2	0	6	7.588221549987793	8.795706748962402	-4.492496967315674
,	10	23	1	2	0	1	0.9168150424957275	4.338761329650879	4.456945419311523
bottom	10	24	1	2	0	6	10.79004955291748	8.41624927520752	-4.077487945556641
,	10	25	1	2	0	1	0.8704172968864441	4.212452411651611	4.203796863555908
summer	10	26	1	2	0	6	7.384915828704834	8.841631889343262	-4.62917947769165
,	10	27	1	2	0	1	0.8964223265647888	4.284818649291992	4.5568132400512695
bottom	10	28	1	2	0	6	10.77055549621582	8.380352020263672	-4.09553337097168
.	10	29	1	2	0	1	7.151950836181641	4.213604927062988	4.166747093200684
in	11	0	0	2	0	2	5.544310569763184	6.553743362426758	0.0
the	11	1	0	2	0	3	2.0980021953582764	4.032464981079102	2.5212783813476562
newspaper	11	2	0	2	0	9	11.147814750671387	8.084455490112305	-4.051990509033203
,	11	3	0	2	0	1	1.9588539600372314	5.661013126373291	2.4234423637390137
somebody	11	4	0	2	0	8	15.817120552062988	4.809051513671875	0.851961612701416
wrote	11	5	0	2	0	5	7.692904472351074	7.7019500732421875	-2.8928985595703125
the	11	6	0	2	0	3	3.0689480304718018	5.419711112976074	2.2822389602661133
following	11	7	0	2	0	9	8.482593536376953	8.943402290344238	-3.523691177368164
words	11	8	0	2	0	5	7.36295747756958	7.609311103820801	1.3340911865234375
:	11	9	0	2	0	1	2.1142756938934326	4.3793416023254395	3.2299695014953613
effort	11	10	1	2	0	6	21.714405059814453	2.7193245887756348	1.6600170135498047
,	11	11	1	2	0	1	5.660566329956055	6.4363603591918945	-3.7170357704162598
province	11	12	1	2	0	8	18.340898513793945	9.161585807800293	-2.7252254486083984
,	11	13	1	2	0	1	0.6691172122955322	2.9801838397979736	6.181401968002319
effort	11	14	1	2	0	6	14.947757720947266	8.131646156311035	-5.1514623165130615
,	11	15	1	2	0	1	0.45436179637908936	2.2846057415008545	5.847040414810181
province	11	16	1	2	0	8	17.233598709106445	8.544008255004883	-6.259402513504028
