,token,trialID,positionID,surp,ispunct,prefix,prompt,list_len,stimID,second_list
33, to,2,14,2.1946358680725098,False,1,1,3,1,control
34, man,2,15,7.318166255950928,False,1,1,3,1,control
35, continually,2,16,9.907766342163086,False,1,1,3,1,control
36,.,2,17,2.0232481956481934,True,1,1,3,1,control
37, When,2,18,4.436765670776367,False,1,1,3,1,control
38, she,2,19,6.031898498535156,False,1,1,3,1,control
39, got,2,20,6.90615701675415,False,1,1,3,1,control
40, back,2,21,3.2874481678009033,False,1,1,3,1,control
41,",",2,22,1.630605697631836,True,1,1,3,1,control
42, she,2,23,1.1244765520095825,False,1,1,3,1,control
43, read,2,24,4.981377601623535,False,1,1,3,1,control
44, the,2,25,1.5476186275482178,False,1,1,3,1,control
45, list,2,26,3.24206280708313,False,1,1,3,1,control
46, again,2,27,2.9988207817077637,False,1,1,3,1,control
47,:,2,28,2.3375673294067383,True,1,1,3,1,control
48, salt,3,0,10.746320724487305,False,1,1,3,1,control
49,",",3,1,0.49027499556541443,True,1,1,3,1,control
50, pepper,3,2,4.09570837020874,False,1,1,3,1,control
51,",",3,3,0.0698087215423584,True,1,1,3,1,control
52, sugar,3,4,4.535240650177002,False,1,1,3,1,control
53,.,3,5,2.188765287399292,True,1,1,3,1,control
0,Before,0,0,nan,False,1,1,3,2,control
1, the,0,1,2.551027297973633,False,1,1,3,2,control
2, meeting,0,2,5.753713607788086,False,1,1,3,2,control
3,",",0,3,0.6362646222114563,True,1,1,3,2,control
4, Mary,0,4,8.620794296264648,False,1,1,3,2,control
5, wrote,0,5,6.034746170043945,False,1,1,3,2,control
6, down,0,6,4.396554946899414,False,1,1,3,2,control
7, the,0,7,1.3433159589767456,False,1,1,3,2,control
8, following,0,8,4.053033351898193,False,1,1,3,2,control
9, list,0,9,4.172577381134033,False,1,1,3,2,control
10, of,0,10,0.18576112389564514,False,1,1,3,2,control
11, words,0,11,6.043724060058594,False,1,1,3,2,control
12,:,0,12,1.203829288482666,True,1,1,3,2,control
13, leg,1,0,12.7829008102417,False,1,1,3,2,control
14,",",1,1,1.8445065021514893,True,1,1,3,2,control
15, arms,1,2,6.552859306335449,False,1,1,3,2,control
16,",",1,3,0.1053922101855278,True,1,1,3,2,control
17, head,1,4,4.0981879234313965,False,1,1,3,2,control
18,.,1,5,3.6828744411468506,True,1,1,3,2,control
19,There,2,0,11.3783597946167,False,1,1,3,2,control
20, is,2,1,2.310299873352051,False,1,1,3,2,control
21, a,2,2,1.7637479305267334,False,1,1,3,2,control
22, voice,2,3,8.318359375,False,1,1,3,2,control
23, in,2,4,1.3214291334152222,False,1,1,3,2,control
24, the,2,5,1.354756474494934,False,1,1,3,2,control
25, waters,2,6,9.03892707824707,False,1,1,3,2,control
26, of,2,7,2.5498571395874023,False,1,1,3,2,control
27, the,2,8,1.0806790590286255,False,1,1,3,2,control
28, great,2,9,6.385079383850098,False,1,1,3,2,control
29, sea,2,10,2.2862942218780518,False,1,1,3,2,control
30,.,2,11,2.0235941410064697,True,1,1,3,2,control
31, It,2,12,2.4941248893737793,False,1,1,3,2,control
32, calls,2,13,3.458010673522949,False,1,1,3,2,control
33, to,2,14,2.3497815132141113,False,1,1,3,2,control
34, man,2,15,6.915328502655029,False,1,1,3,2,control
35, continually,2,16,9.715946197509766,False,1,1,3,2,control
36,.,2,17,2.1098833084106445,True,1,1,3,2,control
37, When,2,18,4.419227123260498,False,1,1,3,2,control
38, she,2,19,6.375809192657471,False,1,1,3,2,control
39, got,2,20,7.16729211807251,False,1,1,3,2,control
40, back,2,21,3.322920322418213,False,1,1,3,2,control
41,",",2,22,1.680875539779663,True,1,1,3,2,control
42, she,2,23,1.1357159614562988,False,1,1,3,2,control
43, read,2,24,4.886270046234131,False,1,1,3,2,control
44, the,2,25,1.5991953611373901,False,1,1,3,2,control
45, list,2,26,3.141223907470703,False,1,1,3,2,control
46, again,2,27,3.114698886871338,False,1,1,3,2,control
47,:,2,28,2.4273622035980225,True,1,1,3,2,control
48, blue,3,0,8.376056671142578,False,1,1,3,2,control
49,",",3,1,0.8607954382896423,True,1,1,3,2,control
50, red,3,2,2.2243118286132812,False,1,1,3,2,control
51,",",3,3,0.06578189879655838,True,1,1,3,2,control
52, green,3,4,1.4351449012756348,False,1,1,3,2,control
53,.,3,5,2.250112771987915,True,1,1,3,2,control
0,Before,0,0,nan,False,1,1,3,3,control
1, the,0,1,2.551027297973633,False,1,1,3,3,control
2, meeting,0,2,5.753713607788086,False,1,1,3,3,control
3,",",0,3,0.6362646222114563,True,1,1,3,3,control
4, Mary,0,4,8.620794296264648,False,1,1,3,3,control
5, wrote,0,5,6.034746170043945,False,1,1,3,3,control
6, down,0,6,4.396554946899414,False,1,1,3,3,control
7, the,0,7,1.3433159589767456,False,1,1,3,3,control
8, following,0,8,4.053033351898193,False,1,1,3,3,control
9, list,0,9,4.172577381134033,False,1,1,3,3,control
10, of,0,10,0.18576112389564514,False,1,1,3,3,control
11, words,0,11,6.043724060058594,False,1,1,3,3,control
12,:,0,12,1.203829288482666,True,1,1,3,3,control
13, sail,1,0,13.602953910827637,False,1,1,3,3,control
14,boat,1,1,3.4578168392181396,False,1,1,3,3,control
15,",",1,2,0.6844990849494934,True,1,1,3,3,control
16, destroyer,1,3,7.475897789001465,False,1,1,3,3,control
17,",",1,4,0.08493225276470184,True,1,1,3,3,control
18, battles,1,5,5.575667858123779,False,1,1,3,3,control
19,hip,1,6,0.0017610769718885422,False,1,1,3,3,control
20,.,1,7,3.2532472610473633,True,1,1,3,3,control
21,There,2,0,10.834426879882812,False,1,1,3,3,control
22, is,2,1,2.196199417114258,False,1,1,3,3,control
23, a,2,2,1.7053979635238647,False,1,1,3,3,control
24, voice,2,3,8.874861717224121,False,1,1,3,3,control
25, in,2,4,1.1958081722259521,False,1,1,3,3,control
26, the,2,5,1.2623132467269897,False,1,1,3,3,control
27, waters,2,6,5.724844932556152,False,1,1,3,3,control
28, of,2,7,2.4457497596740723,False,1,1,3,3,control
29, the,2,8,1.2162033319473267,False,1,1,3,3,control
30, great,2,9,6.138131141662598,False,1,1,3,3,control
31, sea,2,10,2.2675750255584717,False,1,1,3,3,control
32,.,2,11,1.86209237575531,True,1,1,3,3,control
33, It,2,12,2.410245895385742,False,1,1,3,3,control
34, calls,2,13,3.378512382507324,False,1,1,3,3,control
35, to,2,14,2.3437952995300293,False,1,1,3,3,control
36, man,2,15,7.049851417541504,False,1,1,3,3,control
37, continually,2,16,10.290881156921387,False,1,1,3,3,control
38,.,2,17,2.2029623985290527,True,1,1,3,3,control
39, When,2,18,4.387825965881348,False,1,1,3,3,control
40, she,2,19,6.14754581451416,False,1,1,3,3,control
41, got,2,20,8.123425483703613,False,1,1,3,3,control
42, back,2,21,3.2017226219177246,False,1,1,3,3,control
43,",",2,22,1.7247015237808228,True,1,1,3,3,control
44, she,2,23,1.1286876201629639,False,1,1,3,3,control
45, read,2,24,5.3072896003723145,False,1,1,3,3,control
46, the,2,25,1.586233139038086,False,1,1,3,3,control
47, list,2,26,2.791274309158325,False,1,1,3,3,control
48, again,2,27,3.235408306121826,False,1,1,3,3,control
49,:,2,28,2.5636048316955566,True,1,1,3,3,control
50, log,3,0,8.457544326782227,False,1,1,3,3,control
51,",",3,1,0.5940154790878296,True,1,1,3,3,control
52, cat,3,2,6.2238664627075195,False,1,1,3,3,control
53,",",3,3,1.360599398612976,True,1,1,3,3,control
54, horse,3,4,4.429708480834961,False,1,1,3,3,control
55,.,3,5,2.52160382270813,True,1,1,3,3,control
0,Before,0,0,nan,False,1,1,3,4,control
1, the,0,1,2.551027297973633,False,1,1,3,4,control
2, meeting,0,2,5.753713607788086,False,1,1,3,4,control
3,",",0,3,0.6362646222114563,True,1,1,3,4,control
4, Mary,0,4,8.620794296264648,False,1,1,3,4,control
5, wrote,0,5,6.034746170043945,False,1,1,3,4,control
6, down,0,6,4.396554946899414,False,1,1,3,4,control
7, the,0,7,1.3433159589767456,False,1,1,3,4,control
8, following,0,8,4.053033351898193,False,1,1,3,4,control
9, list,0,9,4.172577381134033,False,1,1,3,4,control
10, of,0,10,0.18576112389564514,False,1,1,3,4,control
11, words,0,11,6.043724060058594,False,1,1,3,4,control
12,:,0,12,1.203829288482666,True,1,1,3,4,control
13, rob,1,0,12.696722984313965,False,1,1,3,4,control
14,in,1,1,2.4778268337249756,False,1,1,3,4,control
15,",",1,2,1.039763331413269,True,1,1,3,4,control
16, sp,1,3,6.703359603881836,False,1,1,3,4,control
17,arrow,1,4,1.3447010517120361,False,1,1,3,4,control
18,",",1,5,0.10096389055252075,True,1,1,3,4,control
19, her,1,6,7.581099510192871,False,1,1,3,4,control
20,on,1,7,1.3384413719177246,False,1,1,3,4,control
21,.,1,8,3.8424408435821533,True,1,1,3,4,control
22,There,2,0,10.732571601867676,False,1,1,3,4,control
23, is,2,1,2.2427468299865723,False,1,1,3,4,control
24, a,2,2,1.6296539306640625,False,1,1,3,4,control
25, voice,2,3,8.361989974975586,False,1,1,3,4,control
26, in,2,4,1.2669657468795776,False,1,1,3,4,control
27, the,2,5,1.1126974821090698,False,1,1,3,4,control
28, waters,2,6,7.476419448852539,False,1,1,3,4,control
29, of,2,7,2.283158779144287,False,1,1,3,4,control
30, the,2,8,0.936870276927948,False,1,1,3,4,control
31, great,2,9,6.174678802490234,False,1,1,3,4,control
32, sea,2,10,2.4654884338378906,False,1,1,3,4,control
33,.,2,11,2.087829113006592,True,1,1,3,4,control
34, It,2,12,2.674785852432251,False,1,1,3,4,control
35, calls,2,13,3.1203041076660156,False,1,1,3,4,control
36, to,2,14,2.4261608123779297,False,1,1,3,4,control
37, man,2,15,6.985250949859619,False,1,1,3,4,control
38, continually,2,16,9.781281471252441,False,1,1,3,4,control
39,.,2,17,1.9213076829910278,True,1,1,3,4,control
40, When,2,18,4.475946426391602,False,1,1,3,4,control
41, she,2,19,5.985378742218018,False,1,1,3,4,control
42, got,2,20,7.253409385681152,False,1,1,3,4,control
43, back,2,21,3.527926206588745,False,1,1,3,4,control
44,",",2,22,1.6567600965499878,True,1,1,3,4,control
45, she,2,23,1.1293725967407227,False,1,1,3,4,control
46, read,2,24,5.285003662109375,False,1,1,3,4,control
47, the,2,25,1.5811692476272583,False,1,1,3,4,control
48, list,2,26,3.244704484939575,False,1,1,3,4,control
49, again,2,27,3.0673069953918457,False,1,1,3,4,control
50,:,2,28,2.45584774017334,True,1,1,3,4,control
51, murder,3,0,8.492788314819336,False,1,1,3,4,control
52,",",3,1,0.2627623975276947,True,1,1,3,4,control
53, rape,3,2,3.6829099655151367,False,1,1,3,4,control
54,",",3,3,0.08211923390626907,True,1,1,3,4,control
55, robbery,3,4,3.4773473739624023,False,1,1,3,4,control
56,.,3,5,2.149078845977783,True,1,1,3,4,control
0,Before,0,0,nan,False,1,1,3,5,control
1, the,0,1,2.551027297973633,False,1,1,3,5,control
2, meeting,0,2,5.753713607788086,False,1,1,3,5,control
3,",",0,3,0.6362646222114563,True,1,1,3,5,control
4, Mary,0,4,8.620794296264648,False,1,1,3,5,control
5, wrote,0,5,6.034746170043945,False,1,1,3,5,control
6, down,0,6,4.396554946899414,False,1,1,3,5,control
7, the,0,7,1.3433159589767456,False,1,1,3,5,control
8, following,0,8,4.053033351898193,False,1,1,3,5,control
9, list,0,9,4.172577381134033,False,1,1,3,5,control
10, of,0,10,0.18576112389564514,False,1,1,3,5,control
11, words,0,11,6.043724060058594,False,1,1,3,5,control
12,:,0,12,1.203829288482666,True,1,1,3,5,control
13, apple,1,0,11.891356468200684,False,1,1,3,5,control
14,",",1,1,0.8718227744102478,True,1,1,3,5,control
15, t,1,2,6.222293853759766,False,1,1,3,5,control
16,angelo,1,3,7.021489143371582,False,1,1,3,5,control
17,",",1,4,0.12290732562541962,True,1,1,3,5,control
18, pear,1,5,5.877370834350586,False,1,1,3,5,control
19,.,1,6,3.916543960571289,True,1,1,3,5,control
20,There,2,0,11.018845558166504,False,1,1,3,5,control
21, is,2,1,2.250235080718994,False,1,1,3,5,control
22, a,2,2,1.6693086624145508,False,1,1,3,5,control
23, voice,2,3,8.30168342590332,False,1,1,3,5,control
24, in,2,4,1.2297711372375488,False,1,1,3,5,control
25, the,2,5,1.313928246498108,False,1,1,3,5,control
26, waters,2,6,8.164865493774414,False,1,1,3,5,control
27, of,2,7,2.154958724975586,False,1,1,3,5,control
28, the,2,8,1.164909839630127,False,1,1,3,5,control
29, great,2,9,6.878196716308594,False,1,1,3,5,control
30, sea,2,10,2.8998324871063232,False,1,1,3,5,control
31,.,2,11,1.923841118812561,True,1,1,3,5,control
32, It,2,12,2.2419192790985107,False,1,1,3,5,control
33, calls,2,13,3.2779645919799805,False,1,1,3,5,control
34, to,2,14,2.4547905921936035,False,1,1,3,5,control
35, man,2,15,7.320765972137451,False,1,1,3,5,control
36, continually,2,16,9.609397888183594,False,1,1,3,5,control
37,.,2,17,1.981831669807434,True,1,1,3,5,control
38, When,2,18,4.295288562774658,False,1,1,3,5,control
39, she,2,19,6.234735012054443,False,1,1,3,5,control
40, got,2,20,7.0101399421691895,False,1,1,3,5,control
41, back,2,21,3.3199684619903564,False,1,1,3,5,control
42,",",2,22,1.7691028118133545,True,1,1,3,5,control
43, she,2,23,1.0891687870025635,False,1,1,3,5,control
44, read,2,24,4.732614517211914,False,1,1,3,5,control
45, the,2,25,1.5372114181518555,False,1,1,3,5,control
46, list,2,26,2.777900218963623,False,1,1,3,5,control
47, again,2,27,2.953479290008545,False,1,1,3,5,control
48,:,2,28,2.479693651199341,True,1,1,3,5,control
49, mountain,3,0,8.49299430847168,False,1,1,3,5,control
50,",",3,1,0.13134054839611053,True,1,1,3,5,control
51, hill,3,2,4.140757083892822,False,1,1,3,5,control
52,",",3,3,0.06032029911875725,True,1,1,3,5,control
53, valley,3,4,3.615135431289673,False,1,1,3,5,control
54,.,3,5,1.898789882659912,True,1,1,3,5,control
0,Before,0,0,nan,False,1,1,3,6,control
1, the,0,1,2.551027297973633,False,1,1,3,6,control
2, meeting,0,2,5.753713607788086,False,1,1,3,6,control
3,",",0,3,0.6362646222114563,True,1,1,3,6,control
4, Mary,0,4,8.620794296264648,False,1,1,3,6,control
5, wrote,0,5,6.034746170043945,False,1,1,3,6,control
6, down,0,6,4.396554946899414,False,1,1,3,6,control
7, the,0,7,1.3433159589767456,False,1,1,3,6,control
8, following,0,8,4.053033351898193,False,1,1,3,6,control
9, list,0,9,4.172577381134033,False,1,1,3,6,control
10, of,0,10,0.18576112389564514,False,1,1,3,6,control
11, words,0,11,6.043724060058594,False,1,1,3,6,control
12,:,0,12,1.203829288482666,True,1,1,3,6,control
13, hammer,1,0,14.563067436218262,False,1,1,3,6,control
14,",",1,1,0.6039711833000183,True,1,1,3,6,control
15, saw,1,2,7.497315406799316,False,1,1,3,6,control
16,",",1,3,0.0948001816868782,True,1,1,3,6,control
17, nails,1,4,6.132332801818848,False,1,1,3,6,control
18,.,1,5,3.461334705352783,True,1,1,3,6,control
19,There,2,0,11.246692657470703,False,1,1,3,6,control
20, is,2,1,2.2631421089172363,False,1,1,3,6,control
21, a,2,2,1.6709445714950562,False,1,1,3,6,control
22, voice,2,3,8.823568344116211,False,1,1,3,6,control
23, in,2,4,1.257689356803894,False,1,1,3,6,control
24, the,2,5,1.3091634511947632,False,1,1,3,6,control
25, waters,2,6,8.483024597167969,False,1,1,3,6,control
26, of,2,7,2.5841927528381348,False,1,1,3,6,control
27, the,2,8,1.0846755504608154,False,1,1,3,6,control
28, great,2,9,6.493678092956543,False,1,1,3,6,control
29, sea,2,10,2.5128400325775146,False,1,1,3,6,control
30,.,2,11,2.132920742034912,True,1,1,3,6,control
31, It,2,12,2.499997854232788,False,1,1,3,6,control
32, calls,2,13,3.211555004119873,False,1,1,3,6,control
33, to,2,14,2.381523609161377,False,1,1,3,6,control
34, man,2,15,6.968227386474609,False,1,1,3,6,control
35, continually,2,16,9.494064331054688,False,1,1,3,6,control
36,.,2,17,2.222074508666992,True,1,1,3,6,control
37, When,2,18,4.387049674987793,False,1,1,3,6,control
38, she,2,19,6.3658037185668945,False,1,1,3,6,control
39, got,2,20,7.24760627746582,False,1,1,3,6,control
40, back,2,21,3.3735523223876953,False,1,1,3,6,control
41,",",2,22,1.7448946237564087,True,1,1,3,6,control
42, she,2,23,1.1101195812225342,False,1,1,3,6,control
43, read,2,24,4.923022270202637,False,1,1,3,6,control
44, the,2,25,1.5941394567489624,False,1,1,3,6,control
45, list,2,26,3.2325870990753174,False,1,1,3,6,control
46, again,2,27,3.134894371032715,False,1,1,3,6,control
47,:,2,28,2.4248321056365967,True,1,1,3,6,control
48, cancer,3,0,11.920524597167969,False,1,1,3,6,control
49,",",3,1,0.29127517342567444,True,1,1,3,6,control
50, measles,3,2,5.676263809204102,False,1,1,3,6,control
51,",",3,3,0.1146310567855835,True,1,1,3,6,control
52, tuberculosis,3,4,3.1086816787719727,False,1,1,3,6,control
53,.,3,5,2.0046818256378174,True,1,1,3,6,control
0,Before,0,0,nan,False,1,1,3,7,control
1, the,0,1,2.551027297973633,False,1,1,3,7,control
2, meeting,0,2,5.753713607788086,False,1,1,3,7,control
3,",",0,3,0.6362646222114563,True,1,1,3,7,control
4, Mary,0,4,8.620794296264648,False,1,1,3,7,control
5, wrote,0,5,6.034746170043945,False,1,1,3,7,control
6, down,0,6,4.396554946899414,False,1,1,3,7,control
7, the,0,7,1.3433159589767456,False,1,1,3,7,control
8, following,0,8,4.053033351898193,False,1,1,3,7,control
9, list,0,9,4.172577381134033,False,1,1,3,7,control
10, of,0,10,0.18576112389564514,False,1,1,3,7,control
11, words,0,11,6.043724060058594,False,1,1,3,7,control
12,:,0,12,1.203829288482666,True,1,1,3,7,control
13, hurricane,1,0,13.992438316345215,False,1,1,3,7,control
14,",",1,1,0.5704358816146851,True,1,1,3,7,control
15, tornado,1,2,3.734609603881836,False,1,1,3,7,control
16,",",1,3,0.05208225175738335,True,1,1,3,7,control
17, rain,1,4,4.413143157958984,False,1,1,3,7,control
18,.,1,5,3.8511176109313965,True,1,1,3,7,control
19,There,2,0,11.417562484741211,False,1,1,3,7,control
20, is,2,1,2.3613839149475098,False,1,1,3,7,control
21, a,2,2,1.7077484130859375,False,1,1,3,7,control
22, voice,2,3,8.574512481689453,False,1,1,3,7,control
23, in,2,4,1.2344914674758911,False,1,1,3,7,control
24, the,2,5,1.5034122467041016,False,1,1,3,7,control
25, waters,2,6,8.248169898986816,False,1,1,3,7,control
26, of,2,7,2.8530731201171875,False,1,1,3,7,control
27, the,2,8,1.3246713876724243,False,1,1,3,7,control
28, great,2,9,6.8371686935424805,False,1,1,3,7,control
29, sea,2,10,3.2433037757873535,False,1,1,3,7,control
30,.,2,11,1.915338397026062,True,1,1,3,7,control
31, It,2,12,2.4510931968688965,False,1,1,3,7,control
32, calls,2,13,3.3735923767089844,False,1,1,3,7,control
33, to,2,14,2.4693031311035156,False,1,1,3,7,control
34, man,2,15,7.25920295715332,False,1,1,3,7,control
35, continually,2,16,10.194668769836426,False,1,1,3,7,control
36,.,2,17,2.0343005657196045,True,1,1,3,7,control
37, When,2,18,4.481705665588379,False,1,1,3,7,control
38, she,2,19,6.386069297790527,False,1,1,3,7,control
39, got,2,20,7.365396499633789,False,1,1,3,7,control
40, back,2,21,3.27485728263855,False,1,1,3,7,control
41,",",2,22,1.628082036972046,True,1,1,3,7,control
42, she,2,23,1.1829848289489746,False,1,1,3,7,control
43, read,2,24,5.2035040855407715,False,1,1,3,7,control
44, the,2,25,1.6541379690170288,False,1,1,3,7,control
45, list,2,26,3.26590895652771,False,1,1,3,7,control
46, again,2,27,3.040687084197998,False,1,1,3,7,control
47,:,2,28,2.4827682971954346,True,1,1,3,7,control
48, shirt,3,0,11.98017692565918,False,1,1,3,7,control
49,",",3,1,1.54835045337677,True,1,1,3,7,control
50, socks,3,2,4.688747882843018,False,1,1,3,7,control
51,",",3,3,0.07117220014333725,True,1,1,3,7,control
52, pants,3,4,2.854299545288086,False,1,1,3,7,control
53,.,3,5,1.861510992050171,True,1,1,3,7,control
0,Before,0,0,nan,False,1,1,3,8,control
1, the,0,1,2.551027297973633,False,1,1,3,8,control
2, meeting,0,2,5.753713607788086,False,1,1,3,8,control
3,",",0,3,0.6362646222114563,True,1,1,3,8,control
4, Mary,0,4,8.620794296264648,False,1,1,3,8,control
5, wrote,0,5,6.034746170043945,False,1,1,3,8,control
6, down,0,6,4.396554946899414,False,1,1,3,8,control
7, the,0,7,1.3433159589767456,False,1,1,3,8,control
8, following,0,8,4.053033351898193,False,1,1,3,8,control
9, list,0,9,4.172577381134033,False,1,1,3,8,control
10, of,0,10,0.18576112389564514,False,1,1,3,8,control
11, words,0,11,6.043724060058594,False,1,1,3,8,control
12,:,0,12,1.203829288482666,True,1,1,3,8,control
13, oxygen,1,0,13.10083293914795,False,1,1,3,8,control
14,",",1,1,0.5264384150505066,True,1,1,3,8,control
15, hydrogen,1,2,5.010695457458496,False,1,1,3,8,control
16,",",1,3,0.20868819952011108,True,1,1,3,8,control
17, nitrogen,1,4,2.9396982192993164,False,1,1,3,8,control
18,.,1,5,3.332584857940674,True,1,1,3,8,control
19,There,2,0,11.584346771240234,False,1,1,3,8,control
20, is,2,1,2.1967411041259766,False,1,1,3,8,control
21, a,2,2,1.7507413625717163,False,1,1,3,8,control
22, voice,2,3,8.574357986450195,False,1,1,3,8,control
23, in,2,4,1.2124383449554443,False,1,1,3,8,control
24, the,2,5,1.5066932439804077,False,1,1,3,8,control
25, waters,2,6,9.536174774169922,False,1,1,3,8,control
26, of,2,7,2.3565807342529297,False,1,1,3,8,control
27, the,2,8,1.2540098428726196,False,1,1,3,8,control
28, great,2,9,6.839744567871094,False,1,1,3,8,control
29, sea,2,10,3.290105104446411,False,1,1,3,8,control
30,.,2,11,1.744610071182251,True,1,1,3,8,control
31, It,2,12,2.094501256942749,False,1,1,3,8,control
32, calls,2,13,3.5179290771484375,False,1,1,3,8,control
33, to,2,14,2.429521322250366,False,1,1,3,8,control
34, man,2,15,7.462268829345703,False,1,1,3,8,control
35, continually,2,16,10.176608085632324,False,1,1,3,8,control
36,.,2,17,1.9017876386642456,True,1,1,3,8,control
37, When,2,18,4.489838123321533,False,1,1,3,8,control
38, she,2,19,6.338353157043457,False,1,1,3,8,control
39, got,2,20,6.419379711151123,False,1,1,3,8,control
40, back,2,21,3.2690796852111816,False,1,1,3,8,control
41,",",2,22,1.9152681827545166,True,1,1,3,8,control
42, she,2,23,1.1116204261779785,False,1,1,3,8,control
43, read,2,24,4.55506706237793,False,1,1,3,8,control
44, the,2,25,1.6111705303192139,False,1,1,3,8,control
45, list,2,26,2.7136168479919434,False,1,1,3,8,control
46, again,2,27,2.755488634109497,False,1,1,3,8,control
47,:,2,28,2.42404842376709,True,1,1,3,8,control
48, oak,3,0,10.184435844421387,False,1,1,3,8,control
49,",",3,1,0.6927731037139893,True,1,1,3,8,control
50, maple,3,2,4.921266555786133,False,1,1,3,8,control
51,",",3,3,0.1315975785255432,True,1,1,3,8,control
52, pine,3,4,3.001920223236084,False,1,1,3,8,control
53,.,3,5,1.7073826789855957,True,1,1,3,8,control
0,Before,0,0,nan,False,1,1,3,9,control
1, the,0,1,2.551027297973633,False,1,1,3,9,control
2, meeting,0,2,5.753713607788086,False,1,1,3,9,control
3,",",0,3,0.6362646222114563,True,1,1,3,9,control
4, Mary,0,4,8.620794296264648,False,1,1,3,9,control
5, wrote,0,5,6.034746170043945,False,1,1,3,9,control
6, down,0,6,4.396554946899414,False,1,1,3,9,control
7, the,0,7,1.3433159589767456,False,1,1,3,9,control
8, following,0,8,4.053033351898193,False,1,1,3,9,control
9, list,0,9,4.172577381134033,False,1,1,3,9,control
10, of,0,10,0.18576112389564514,False,1,1,3,9,control
11, words,0,11,6.043724060058594,False,1,1,3,9,control
12,:,0,12,1.203829288482666,True,1,1,3,9,control
13, chemistry,1,0,13.692931175231934,False,1,1,3,9,control
14,",",1,1,0.291886568069458,True,1,1,3,9,control
15, physics,1,2,3.363478422164917,False,1,1,3,9,control
16,",",1,3,0.065342016518116,True,1,1,3,9,control
17, psychology,1,4,3.8363754749298096,False,1,1,3,9,control
18,.,1,5,3.454653739929199,True,1,1,3,9,control
19,There,2,0,11.483524322509766,False,1,1,3,9,control
20, is,2,1,2.282243251800537,False,1,1,3,9,control
21, a,2,2,1.6263974905014038,False,1,1,3,9,control
22, voice,2,3,8.594965934753418,False,1,1,3,9,control
23, in,2,4,1.1638376712799072,False,1,1,3,9,control
24, the,2,5,1.3454701900482178,False,1,1,3,9,control
25, waters,2,6,9.377096176147461,False,1,1,3,9,control
26, of,2,7,2.1247196197509766,False,1,1,3,9,control
27, the,2,8,1.629745602607727,False,1,1,3,9,control
28, great,2,9,7.257143974304199,False,1,1,3,9,control
29, sea,2,10,4.0758891105651855,False,1,1,3,9,control
30,.,2,11,1.8150227069854736,True,1,1,3,9,control
31, It,2,12,2.053725242614746,False,1,1,3,9,control
32, calls,2,13,3.926077127456665,False,1,1,3,9,control
33, to,2,14,2.5331168174743652,False,1,1,3,9,control
34, man,2,15,8.150511741638184,False,1,1,3,9,control
35, continually,2,16,10.348356246948242,False,1,1,3,9,control
36,.,2,17,2.094686985015869,True,1,1,3,9,control
37, When,2,18,4.535409450531006,False,1,1,3,9,control
38, she,2,19,5.8746418952941895,False,1,1,3,9,control
39, got,2,20,5.981543064117432,False,1,1,3,9,control
40, back,2,21,3.168271541595459,False,1,1,3,9,control
41,",",2,22,2.013356924057007,True,1,1,3,9,control
42, she,2,23,1.016998529434204,False,1,1,3,9,control
43, read,2,24,4.4282941818237305,False,1,1,3,9,control
44, the,2,25,1.5775997638702393,False,1,1,3,9,control
45, list,2,26,2.058973550796509,False,1,1,3,9,control
46, again,2,27,2.8070366382598877,False,1,1,3,9,control
